#OTU ID	B.2006.08.S1.405615	B.2011.06.S1.405532	B.2011.07.S1.405534	B.2011.03.S1.405538	B.2016.03.S1.405618	B.2011.10.S1.405602	B.2011.05.S1.405539	B.2016.04.S1.405579	B.2004.01.S1.405609	B.2012.06.S1.405601	B.2008.07.S1.405599	B.2005.06.S1.405537	B.2011.04.S1.405598	B.2019.08.S1.405613	B.2019.09.S1.405605	B.2004.02.S1.405533	B.2012.01.S1.405593	B.2005.09.S1.405592	B.2012.05.S1.405616	B.2005.02.S1.405604	B.2020.09.S1.405594	B.2011.08.S1.405530	B.2008.02.S1.405555	B.2005.03.S1.405591	B.2016.07.S1.405551	B.2020.03.S1.405571	B.2005.05.S1.405611	B.2020.08.S1.405603	B.2012.09.S1.405527	B.2020.10.S1.405617	B.2012.07.S1.405580	B.2012.03.S1.405546	B.2019.03.S1.405560	B.2012.10.S1.405569	B.2012.08.S1.405556	B.2020.04.S1.405587	B.2008.08.S1.405550	B.2008.04.S1.405565	B.2016.02.S1.405600	B.2019.01.S1.405535	B.2016.05.S1.405583	B.2005.01.S1.405588	B.2019.06.S1.405608	B.2019.05.S1.405612	B.2012.04.S1.405562	B.2011.01.S1.405525	B.2006.09.S1.405526	B.2008.01.S1.405595	B.2008.10.S1.405544	B.2016.06.S1.405581	B.2016.01.S1.405584	B.2004.03.S1.405563	B.2011.09.S1.405577	B.2006.01.S1.405568	B.2012.02.S1.405552	B.2011.02.S1.405575	B.2006.06.S1.405542	B.2006.07.S1.405582	B.2009.10.S1.405585	B.2005.07.S1.405586	B.2004.07.S1.405529	B.2005.08.S1.405559	B.2005.04.S1.405545	B.2009.01.S1.405540	B.2004.08.S1.405610	B.2008.09.S1.405553	B.2005.10.S1.405573	B.2020.01.S1.405576	B.2006.02.S1.405606	B.2009.03.S1.405564	B.2009.04.S1.405531	B.2008.05.S1.405541	B.2008.06.S1.405543	B.2008.03.S1.405528	B.2019.04.S1.405614	B.2020.05.S1.405574	B.2006.04.S1.405572	B.2009.05.S1.405596	B.2004.05.S1.405536	B.2019.10.S1.405561	B.2004.06.S1.405567	B.2006.05.S1.405597	B.2019.02.S1.405607	B.2004.04.S1.405549	B.2009.06.S1.405554	B.2016.08.S1.405590	B.2009.09.S1.405547	B.2009.08.S1.405578	B.2009.02.S1.405570	B.2019.07.S1.405558	B.2020.07.S1.405566	B.2020.02.S1.405548	B.2006.03.S1.405589	B.2020.06.S1.405557	B.2009.07.S1.405524
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium butyricum	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	27	0	0	0	0	165	1	2	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	2	0	5	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;g__Christensenella;s__Christensenella timonensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;g__Christensenella;s__Christensenella minuta	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Butyricicoccus	2	1	3	0	7	0	4	0	0	1	6	0	0	6	1	0	0	2	0	0	3	4	3	2	0	0	1	6	0	0	0	0	1	0	0	0	4	9	0	5	0	0	3	2	0	0	0	0	1	0	0	0	3	0	0	0	5	2	1	1	2	10	0	1	2	0	2	1	1	0	1	0	3	4	7	1	4	0	1	1	0	3	2	0	0	0	0	0	0	2	7	1	14	2	1
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium sardiniense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium perfringens;t__Clostridium perfringens ATCC 13124	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium disporicum	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Hungatella	13	7	4	5	8	2	2	12	1	2	16	6	0	10	11	0	9	15	1	6	0	1	0	8	9	0	12	2	2	1	1	1	3	0	1	0	23	11	30	2	21	1	8	7	3	2	0	1	3	8	2	0	1	0	1	2	0	4	2	24	0	2	13	1	0	12	6	0	5	8	7	3	7	11	7	0	10	0	0	5	0	6	5	1	10	9	4	6	2	2	2	0	0	0	1
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__[Eubacterium] eligens	9	1	0	2	0	3	1	0	0	76	0	22	1	0	0	1	25	6	96	11	0	0	0	6	0	0	8	0	94	0	46	56	0	58	91	0	0	0	0	0	0	2	0	0	49	7	7	0	0	0	0	2	7	1	37	42	6	8	0	3	2	7	11	0	2	0	17	0	1	0	0	0	0	0	0	0	9	0	0	0	0	9	0	1	0	0	0	0	0	0	0	0	6	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium ramulus	0	3	1	0	1	1	5	0	0	0	0	0	2	0	0	1	0	2	0	0	0	0	0	1	6	0	0	0	0	0	0	0	1	0	0	0	0	0	1	11	10	0	1	0	0	2	0	0	0	4	0	1	2	0	0	5	0	0	2	2	1	2	2	0	3	0	0	0	0	0	2	0	0	0	1	0	0	1	0	0	1	0	6	1	0	4	1	0	0	0	0	0	0	0	1
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium	30	14	31	11	3	10	12	1	3	43	0	23	9	9	9	5	8	23	41	5	0	11	11	2	0	1	10	0	50	0	21	23	3	12	24	0	0	0	1	11	1	1	7	10	6	3	28	7	0	1	0	16	19	1	28	18	21	36	1	8	4	21	15	4	11	2	24	0	1	0	0	0	0	6	4	1	20	0	14	5	9	25	3	17	0	0	4	1	0	13	0	0	10	0	2
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales Family XIII. Incertae Sedis;g__Mogibacterium;s__Mogibacterium vescum	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Lactonifactor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Mordavella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Lactonifactor;s__Lactonifactor longoviformis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Mordavella;s__Mordavella massiliensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales Family XIII. Incertae Sedis;g__;s__[Eubacterium] saphenum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales Family XIII. Incertae Sedis;g__Emergencia;s__Emergencia timonensis	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium oxidoreducens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium ventriosum	26	0	1	3	4	0	1	0	28	3	0	2	5	2	0	1	0	22	1	28	0	2	0	10	1	0	18	0	1	0	1	0	14	1	2	0	0	0	10	5	0	0	1	1	0	0	29	0	0	5	2	0	0	2	2	0	18	13	10	6	0	2	15	25	0	0	16	0	0	15	2	0	0	0	7	0	18	4	0	1	0	15	7	4	12	3	8	2	1	4	0	0	42	0	9
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium ramulus;t__Eubacterium ramulus ATCC 29099	0	0	0	3	5	4	4	4	0	0	0	0	2	3	2	0	0	6	0	0	0	1	0	1	13	0	2	0	0	0	0	0	2	0	0	0	0	0	3	8	3	0	0	0	0	2	0	0	0	9	0	0	0	2	0	0	0	0	1	6	0	2	1	0	0	0	0	0	1	1	2	0	0	0	1	0	0	4	0	2	1	0	3	0	4	9	1	5	0	2	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium ruminantium	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__[Eubacterium] hallii	18	7	7	9	17	6	3	8	5	5	10	5	2	22	13	9	5	64	7	22	0	11	5	38	3	0	13	0	4	0	8	5	9	2	5	0	20	20	13	17	2	2	17	24	0	7	19	1	6	6	2	18	2	2	5	3	18	14	14	49	0	42	38	2	10	6	12	0	70	4	7	35	20	9	11	0	8	0	9	5	17	1	16	5	5	9	21	16	0	11	0	0	26	0	12
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__[Eubacterium] rectale;t__[Eubacterium rectale] ATCC 33656	69	6	15	25	45	10	18	46	109	29	101	8	5	52	52	9	59	5	34	13	0	14	196	3	43	0	14	0	17	0	17	47	15	14	28	0	111	100	184	15	24	11	28	26	9	118	5	126	100	12	62	7	18	145	31	31	27	76	28	4	1	8	9	137	7	91	7	0	26	40	9	115	136	133	27	0	77	13	2	27	2	52	10	1	43	23	64	75	11	28	0	0	50	0	61
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__[Eubacterium] rectale	4	0	3	3	3	0	1	1	20	0	3	1	0	2	1	1	1	3	1	1	0	1	10	0	1	0	2	0	1	0	1	0	1	0	0	0	4	2	5	1	1	0	2	2	0	10	0	4	1	1	2	0	2	10	1	0	2	4	3	2	0	1	1	3	0	2	0	0	3	1	0	7	6	9	5	0	5	2	0	4	0	3	1	1	0	1	7	3	0	1	0	0	4	0	3
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes hadrus	30	11	21	34	7	11	2	9	11	21	84	55	12	23	6	38	26	36	11	16	153	24	37	13	27	333	46	115	31	93	10	16	15	19	28	137	42	37	10	27	12	7	19	14	12	4	70	4	22	19	7	35	4	3	43	9	13	31	5	29	11	20	51	38	42	18	15	140	25	1	13	89	56	26	18	378	15	4	18	5	67	11	28	19	10	17	6	7	0	5	72	27	9	108	16
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes caccae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	2	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Anaerostipes	17	0	0	1	0	1	0	0	2	0	4	7	0	19	10	10	0	14	0	4	5	0	1	7	0	18	7	6	1	2	0	0	3	0	0	7	2	1	0	10	0	0	20	13	0	0	9	0	0	0	2	8	1	3	0	2	6	7	1	4	14	1	11	0	7	1	9	4	3	0	0	1	0	3	8	14	9	0	8	6	12	5	6	20	0	0	0	1	0	13	0	3	9	2	1
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Anaerocolumna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Bariatricus;s__Bariatricus massiliensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia stercoris	1	12	14	6	0	14	5	0	0	0	1	8	5	0	0	0	0	17	0	2	0	15	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	10	0	0	15	1	0	0	7	0	15	5	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia obeum	2	8	5	0	0	7	0	0	5	1	0	3	1	4	2	3	0	3	2	0	8	5	0	3	0	6	3	3	0	4	3	1	1	0	6	3	0	0	0	6	0	0	0	4	0	2	18	0	0	0	0	3	1	3	0	3	10	2	2	4	0	0	6	0	9	0	6	13	4	0	0	0	0	0	4	4	4	0	0	2	6	4	2	5	1	0	3	1	0	5	0	2	4	5	3
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia hansenii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	31	0	23	0	75	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	19	0	33	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia caecimuris	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	0	0	2	0	4	0	0	6	0	5	0	5	0	0	0	0	0	27	5	6	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	1	0	23	0	0	0	1	8	4	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	0	8	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia glucerasea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia luti	1	4	7	2	1	2	2	1	1	0	0	1	4	4	2	1	3	1	0	3	13	1	0	0	3	11	1	8	1	13	0	1	2	1	0	22	0	1	0	2	0	1	2	1	0	0	8	0	0	0	1	0	0	0	0	7	0	2	1	2	0	3	7	0	1	0	0	31	2	0	0	0	0	0	0	13	0	2	1	5	1	0	1	1	3	2	2	0	0	2	11	9	1	19	5
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia hansenii;t__Blautia hansenii DSM 20583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia hydrogenotrophica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia luti;t__Blautia luti DSM 14534	5	3	5	11	1	8	7	1	2	0	0	3	4	6	2	3	4	6	3	15	26	2	0	4	2	52	3	27	4	38	2	0	0	1	1	36	0	0	2	0	2	5	1	2	0	3	13	0	0	3	0	1	1	4	3	9	3	8	3	2	0	5	13	2	1	0	0	108	15	2	6	0	0	0	4	35	2	13	0	4	2	4	1	1	6	5	6	6	1	3	17	28	2	21	8
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia marasmi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia obeum;t__Blautia obeum ATCC 29174	3	0	6	1	0	4	1	0	8	0	0	8	1	6	3	0	0	5	0	1	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	2	1	1	1	7	0	0	0	0	2	0	0	0	0	2	2	6	3	0	3	1	0	0	0	2	0	15	0	0	0	0	0	2	0	3	0	0	4	0	2	0	0	1	0	2	0	0	2	0	0	5	0	2
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Frisingicoccus	2	3	1	3	14	2	3	24	2	4	2	1	1	5	0	3	0	4	3	6	7	0	4	2	9	7	1	9	7	45	2	5	3	1	8	2	2	1	14	5	1	1	0	4	1	6	2	15	2	8	2	3	4	4	0	3	1	8	0	4	0	0	3	0	0	1	3	4	4	0	2	2	3	2	0	38	7	0	1	2	1	1	1	2	0	9	0	0	1	1	33	33	4	12	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Faecalicatena	2	2	0	3	7	0	2	2	2	5	1	2	2	1	0	0	14	5	16	12	177	2	2	4	2	117	3	162	11	215	11	6	1	10	29	150	0	2	3	7	2	3	0	2	13	0	5	1	1	1	0	2	0	0	6	1	3	2	0	0	0	3	6	0	0	0	1	137	4	0	0	4	5	0	0	285	3	1	2	0	0	4	0	1	0	1	0	1	0	0	120	100	2	392	1
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__[Ruminococcus] torques	0	0	0	0	46	0	0	4	4	2	0	6	0	11	3	5	15	12	8	0	0	0	0	5	6	0	3	0	9	1	5	4	3	4	11	0	2	2	7	18	5	1	7	10	0	0	4	0	1	3	0	0	0	0	11	0	4	1	4	7	9	7	9	1	0	0	3	0	15	4	5	1	0	0	5	4	0	4	2	1	6	2	0	4	4	18	10	4	0	13	1	0	6	0	6
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia wexlerae;t__Blautia wexlerae DSM 19850	0	5	3	6	16	3	1	3	4	11	24	4	1	12	8	10	5	10	12	1	16	4	11	3	11	9	5	8	13	19	12	4	2	11	19	15	7	11	0	7	9	2	2	7	7	6	0	29	6	1	0	5	0	2	4	12	0	1	8	7	1	3	11	8	7	7	3	8	0	3	12	7	25	15	9	14	0	11	7	11	9	0	6	4	7	6	4	8	1	1	7	13	5	32	13
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia wexlerae	3	0	1	1	1	2	0	0	0	0	0	1	2	4	1	1	0	0	0	0	2	3	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	2	0	0	1	0	0	1	0	0	0	1	0	0	0	0	7	1	0	0	0	3	0	0	0	0	1	5	1	0	1	1	1	0	1	0	0	0	1	2	2	0	0	1	0	0	1	0	1	0	0	2	0	0	1	0	0	2	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__[Ruminococcus] gnavus;t__Ruminococcus gnavus ATCC 29149	0	0	0	0	3	0	0	0	0	0	4	1	0	0	0	0	6	1	2	0	34	0	1	0	0	19	2	45	10	52	7	3	0	0	5	48	2	4	2	1	0	0	0	0	2	1	0	20	1	0	0	0	0	1	6	0	0	0	1	0	0	0	3	2	1	1	0	136	2	6	1	1	2	2	0	123	0	0	0	0	0	0	0	0	2	0	1	2	1	0	60	50	0	77	3
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__[Ruminococcus] gnavus	2	14	19	10	1	18	6	5	2	3	1	2	9	18	8	2	4	1	1	1	4	27	4	0	12	2	0	6	2	17	5	1	1	0	4	21	2	11	14	45	3	2	4	8	3	5	1	17	2	4	0	2	10	3	3	16	4	4	3	0	4	0	1	1	0	2	0	26	1	1	6	7	4	9	14	9	4	2	3	6	1	7	5	3	1	2	2	0	1	9	5	9	4	13	0
