#OTU ID	E19.393126	E14.393108	D34.393152	E30.393091	D43.393029	D52.6m.393073	D6.393059	D13.b.393109	D9.b.393024	D36.393034	F39.393044	D13.a.393151	F8.392959	F54.xAa.392971	D55.6m.393150	D37.393112	D53.393097	D54.393137	F52.xB.393134	D7.393009	F53.xAa.392989	D37.5n.393100	D56.392999	D42.5n.392965	D52.392969	F52.xA5n.393128	F52.xAb.393065	D10.b.393074	E46.392982	D36.5n.392955	F42.393052	D22.5n.393054	F6.393012	F53.xB.393033	D24.393019	D1.393095	D5.392980	F17.393154	D46.393032	D50.393155	D48.5n.393138	D47.393049	D45.392997	D46.5n.393023	D48.393053	D35.393047	D21.5n.392974	D49.392993	E7.393035	F23.392985	F10.392986	E11.b.393106	E17.b.393011	D21.a.393001	E16.a.393116	F43.392978	D33.393064	E31.393098	E1.392958	E21.393092	D40.5n.393010	F22.393105	D32.392957	E50.393121	E6.393046	E51.392992	D55.393021	F16.392966	E10.393119	F38.392977	D18.6m.393070	D2.393107	F9.393057	F54.xAb.393017	D56.6m.393061	D53.6m.393115	D38.393080	E52.393013	D42.393130	F52.xAa.393143	D8.393124	F54.xB.393101	D15.b.393025	D41.392964	F45.5n.393125	D11.b.392956	E25.393004	D9.5n.392973	D19.5n.393000	D28.393022	F46.392987	D4.393142	E12.393141	E4.393060	F7.393045	F26.393062	D15.a.392972	D3.393129	F34.393156	D39.393153	F2.393038	F35.393016	D40.393027	D10.a.393084	D9.a.393068	D22.393118	E13.393149	E18.393089	F32.392983	F33.393018	F30.393015	D20.393127	E17.a.392998	E11.a.392976	F3.393113	D51.6m.392990	F24.393090	F17.5n.393102	F25.393043	D29.393071	E36.393087	E41.393051	F36.393081	E35.393077	D17.392970	D12.392988	F41.393020	D16.a.393131	E23.393135	E52.393008	F53.xAb.393123	F40.393099	D26.392975	E9.393139	E38.392961	F37.392981	D21.b.393031	D31.393093	F5.393056	D11.a.392963	F47.393103	E26.392994	D18.393069	D10.5n.393082	F20.393132	E5.393088	E32.393085	E3.393133	F24.5n.393079	F21.393041	E37.393006	E28.393026	D19.a.393146	F14.393037	D15.5n.393148	D27.393075	E24.393014	E22.393067	E27.393110	F44.393157	F45.393039	F29.393147	F27.393136	D16.b.393030	F28.393055	F31.393028	E45.392984	E49.393145	E29.393048	E48.393111	E34.393050	E20.392995	E33.393096	E8.393058	D14.393072	E40.393144	E42.393003	D19.b.393086	E47.393083	F40.5n.393040	D30.392996	F19.393042	E44.392991	F11.393140	D13.5n.393036	E43.393078	F18.393066	F4.392979	D25.393117	F13.392967	F1.393076	F12.393104	E2.393114	F48.393005	F51.393007	E39.393094	F15.392968	F49.392962	F11.5n.393122	D23.392960	F50.393120	D51.393063	E16.b.393002
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__luteciae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__anginosus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae	0	14	5	0	3	2	2	1	12	2	3	5	0	3	0	1	0	1	11	2	2	2	0	2	1	4	3	5	10	7	24	31	1	8	0	43	3	0	10	6	1	6	52	11	13	7	9	4	52	2	5	7	11	8	10	13	13	4	21	0	0	7	5	0	4	0	1	7	5	4	3	16	0	1	3	1	5	2	0	2	1	7	0	0	15	1	0	4	5	1	33	1	4	4	1	0	0	4	8	1	1	8	5	10	55	44	13	9	1	10	0	7	30	17	0	3	0	3	0	5	6	24	20	8	7	2	39	4	0	3	1	22	55	2	18	80	41	0	1	0	19	0	299	8	7	0	1	0	1	5	12	3	6	4	0	14	1	0	0	0	0	1	0	17	0	8	16	0	0	1	5	1	0	5	0	11	14	16	3	67	12	0	0	0	3	7	6	23	1	1	2	3	0	3	0	9	1	1	1	0	6	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae	0	33	24	4	3	9	6	0	88	59	0	0	0	21	0	9	0	0	21	5	2	2	0	0	1	76	34	0	1	16	0	0	0	0	0	1	39	1	46	48	5	11	83	3	40	15	0	84	0	0	0	135	0	1	28	0	20	0	58	0	0	1	26	0	1	0	0	0	98	3	2	0	0	8	0	0	13	29	0	27	4	7	0	0	0	0	0	43	2	0	0	0	77	3	0	0	0	0	0	3	1	0	0	1	24	0	74	1	0	0	0	0	4	78	0	1	0	2	0	0	2	3	0	2	0	1	1	0	0	0	0	1	0	1	12	0	1	0	0	0	0	0	1	1	1	0	0	1	0	0	7	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	1	0	1	1	2	0	0	8	2	4	1	0	0	2	0	1	1	1	0	0	0	1	0	0	0	0	0	8	2	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__Christensenella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Dehalobacteriaceae; g__Dehalobacterium	0	5	2	0	2	0	0	0	2	2	0	0	0	2	0	1	0	0	3	0	0	0	0	0	0	3	5	0	0	0	0	0	0	0	0	0	0	0	1	3	4	2	14	0	1	1	0	1	0	0	0	2	0	0	5	0	2	0	0	0	0	0	2	0	2	0	0	0	4	0	1	0	0	0	0	0	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium	0	10	2	2	1	1	4	0	2	1	0	3	0	0	0	1	3	0	2	1	2	1	0	1	1	1	0	3	1	1	0	4	2	0	0	0	2	0	1	1	1	1	2	1	0	0	5	2	3	0	7	7	3	0	14	0	1	1	3	0	1	0	1	0	1	0	0	0	2	0	0	1	1	0	0	3	1	0	3	2	4	0	0	5	2	0	0	1	0	0	0	2	5	2	1	0	0	0	0	3	0	2	7	1	4	3	31	9	5	0	0	1	9	6	0	1	1	0	0	3	0	0	1	0	0	0	0	3	0	0	0	0	0	0	4	2	1	0	0	0	0	1	4	2	0	0	0	0	2	0	1	0	0	0	0	0	1	0	1	0	0	0	0	3	0	2	0	0	0	0	0	0	2	0	0	3	0	0	0	2	3	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	2	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__02d06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Candidatus Arthromitus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__SMB53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__neonatale	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	8	0	0	13	0	0	0	0	0	0	0	0	24	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__perfringens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Sarcina	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Eubacteriaceae; g__Anaerofustis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__EtOH8	0	0	1	1	0	0	8	0	0	1	0	0	0	3	0	0	0	0	2	2	1	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	1	1	0	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Eubacteriaceae; g__Pseudoramibacter_Eubacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus	273	121	570	351	279	96	103	87	86	571	42	165	92	270	29	40	101	30	236	75	158	36	49	65	118	543	426	71	523	600	615	202	99	63	1	147	265	152	633	582	165	164	594	58	388	289	89	374	329	139	693	217	43	39	143	406	494	186	156	161	48	226	504	18	451	58	38	267	161	62	51	104	35	81	49	107	96	141	102	384	223	112	1	72	21	65	64	220	67	24	36	72	154	1088	122	6	1	16	114	97	151	145	65	104	89	63	186	101	36	90	29	130	21	282	24	101	145	323	14	19	401	1035	116	509	218	59	140	37	45	24	27	190	2	210	560	98	117	17	20	119	47	62	312	102	281	38	403	95	250	155	702	135	42	171	0	7	73	54	83	1	4	37	16	82	3	55	1370	20	23	155	341	106	148	306	2	544	303	92	613	171	18	65	503	130	65	337	130	160	0	218	185	214	29	5	14	419	137	11	251	3	3	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Clostridium; s__citroniae	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	2	0	0	2	0	0	0	0	0	1	2	8	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	2	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia	509	277	114	976	50	35	54	95	123	92	69	113	69	80	28	49	141	17	63	35	174	66	29	15	23	54	42	46	107	61	210	58	114	146	106	75	54	82	66	162	84	43	92	34	54	49	59	188	346	126	165	206	277	56	104	161	78	166	76	108	60	67	62	95	595	102	22	34	244	80	36	80	24	95	39	73	87	154	531	95	63	28	67	80	105	54	51	172	5	22	168	472	248	183	131	18	5	36	91	231	75	122	446	38	245	55	215	484	25	64	312	44	734	674	161	27	112	120	22	32	100	866	46	469	57	47	88	50	29	199	98	62	22	120	92	96	51	12	21	35	145	180	36	46	76	130	128	163	216	49	124	283	17	23	5	28	78	89	110	220	101	255	48	71	18	30	301	65	177	1168	47	127	206	373	5	604	116	35	106	83	56	35	27	51	62	68	61	66	99	47	119	31	93	15	2	95	17	12	45	18	22	1	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Anaerostipes	15	5	11	89	30	4	15	15	17	7	38	8	34	9	18	10	6	19	38	14	29	17	18	46	4	10	33	5	49	25	32	3	4	36	12	26	4	18	4	15	5	4	3	3	13	7	4	10	17	17	0	14	3	6	3	17	7	12	22	10	193	2	30	8	11	7	13	3	2	65	1	9	18	14	35	23	9	24	415	6	8	6	14	235	147	8	16	21	10	14	232	74	8	7	14	10	5	65	21	50	6	31	82	11	23	6	17	7	5	25	44	16	8	14	13	4	7	10	8	23	1	3	26	10	12	0	1	16	15	11	75	23	30	3	1	23	10	6	3	2	107	38	10	13	2	16	4	21	10	2	4	94	5	5	1	70	21	16	26	36	20	37	8	29	3	18	6	5	5	52	6	33	20	47	0	7	9	15	51	5	6	0	0	1	1	4	7	14	7	7	3	3	20	24	2	5	6	1	3	13	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__producta	159	208	21	79	13	7	14	2	36	7	7	12	13	11	5	21	8	2	10	9	14	12	5	9	4	4	2	8	35	12	4	2	4	47	7	15	9	3	5	17	6	3	0	2	9	3	12	16	47	10	68	128	260	3	73	5	6	27	37	46	22	17	7	12	78	24	1	12	63	6	2	13	7	13	5	23	9	10	438	8	12	2	3	27	2	4	21	12	1	1	1	130	140	45	20	0	0	1	14	21	11	22	156	2	64	4	131	354	5	9	18	5	400	136	11	5	12	2	2	0	27	223	6	66	9	2	4	4	15	32	26	4	0	20	34	20	3	0	0	3	2	38	1	7	9	16	13	13	16	6	21	20	11	2	0	1	42	19	84	5	5	19	0	4	1	7	90	10	10	85	8	73	28	43	0	155	32	8	23	2	0	5	2	7	3	23	9	6	5	6	16	10	26	1	0	28	6	0	7	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__obeum	1	46	5	219	3	1	5	30	31	9	11	25	1	4	0	4	14	2	7	7	7	3	0	0	4	1	1	9	19	3	41	13	10	1	9	21	4	7	6	8	2	1	10	2	7	5	12	34	58	43	27	51	34	14	39	35	3	13	31	0	2	26	6	29	65	31	1	16	73	12	4	31	0	2	4	6	5	9	3	7	1	1	0	0	24	8	0	19	6	8	39	18	31	25	7	4	0	6	19	11	15	19	21	9	47	9	55	47	1	5	6	9	77	119	3	4	47	13	5	7	8	146	7	21	16	22	13	3	0	28	7	14	1	17	13	20	23	2	1	7	18	5	13	6	23	46	12	28	64	12	18	23	7	5	0	8	1	0	1	4	1	11	4	21	0	8	45	33	68	121	12	0	24	84	0	61	17	14	18	27	12	10	0	11	20	10	22	17	3	8	22	3	0	3	0	13	0	0	11	5	3	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	11	2290	1302	808	983	407	1264	1004	1947	1235	506	1292	539	616	427	451	1116	204	1445	656	1684	447	564	488	305	1186	765	275	1307	1140	1339	483	589	838	14	685	684	836	819	1516	653	665	1853	610	1373	1018	1208	1304	1241	1922	656	1726	1621	338	1447	765	1255	1239	1441	57	352	606	1377	314	1231	457	296	385	1832	683	331	622	629	763	1031	535	670	795	517	1155	938	513	20	402	326	393	205	2216	284	1456	531	677	1744	1889	753	139	13	1668	1147	1259	709	1413	715	383	2024	404	2335	2053	929	2628	423	1079	1988	2399	219	403	1746	741	190	575	970	1634	674	1324	821	283	637	706	31	604	733	470	487	191	1990	735	386	323	369	209	3214	358	1421	287	796	767	1348	1105	2763	427	2231	1705	872	227	10	549	148	2	959	461	284	394	266	1211	12	1410	1224	366	752	755	747	5	729	847	13	1250	1379	507	1325	966	534	352	1226	219	279	719	747	481	30	325	224	202	2	641	81	1265	201	575	227	169	286	1	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__gnavus	90	1	8	24	14	4	10	6	6	6	1	10	1	2	5	10	8	8	5	6	5	6	6	7	4	0	2	2	5	6	1	2	3	13	1	3	3	2	14	10	7	5	6	6	4	3	0	2	21	2	1	7	7	0	1	0	12	3	5	1	9	2	6	11	7	4	7	2	6	0	0	1	4	1	0	13	10	2	63	3	7	2	3	11	7	2	10	2	0	3	4	52	11	7	8	3	0	1	1	32	4	1	64	4	14	4	9	3	0	4	6	1	11	6	8	4	3	4	1	1	3	3	0	3	2	3	0	0	5	3	11	1	6	0	13	2	6	2	1	3	7	3	0	3	1	5	4	9	3	1	9	0	1	1	5	0	6	5	2	0	0	7	2	3	0	0	7	0	13	13	2	25	4	7	6	2	3	2	2	2	2	0	1	1	5	3	0	2	0	0	1	0	25	1	1	4	0	1	0	1	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus	805	240	51	170	35	24	29	32	129	46	64	71	80	31	15	28	49	24	42	38	60	41	11	14	38	18	24	25	81	32	109	44	29	35	96	98	21	67	39	66	64	41	34	32	24	58	104	60	141	60	76	200	152	70	398	60	71	111	109	80	93	127	43	19	127	65	58	25	131	83	30	95	17	35	28	34	41	44	204	26	34	20	15	96	60	31	38	108	15	6	94	245	230	79	23	19	20	9	28	69	42	31	242	37	90	53	243	300	10	29	59	71	194	152	29	22	52	151	15	12	103	184	39	161	48	41	36	20	32	62	33	118	15	15	179	96	85	3	9	22	29	48	56	31	133	28	45	70	109	77	116	25	27	13	5	19	67	31	45	33	10	55	21	19	4	18	143	15	12	191	54	185	59	85	15	148	74	61	46	48	17	19	148	12	37	100	57	125	16	13	26	9	62	0	1	93	9	0	17	9	5	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Moryella	0	2	1	0	0	0	1	0	2	1	0	0	0	1	0	0	1	0	0	2	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1	3	1	0	0	0	1	0	0	0	0	1	2	0	0	0	1	0	1	0	0	0	0	0	0	0	1	3	0	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	3	0	0	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
