#OTU ID	ITS3.DD115	ITS3.DD29	DIET25	ID138	DD47	ID92	ITS3.DD136	ID44	ITS3.DD138	ITS3.DD110	ITS3.DIET14	ID123	ID99	ITS3.DD102	ID209	ID205	ITS3.DD119	ITS3.DD116	ID7	DD68	DD167	ITS3.ID98	ID58	DIET23	DD42	ID240	ITS3.DD46	ID45	DD38	DD31	ID30	ID110	DD138	ID21	ID214	DD130	ID167	ID217	ID133	ID120	ID42	DD5	ID87	DD20	ID115	DD48	DD149	DD155	ID3	ID239	ID262	ID47	ID46	ID221	ID128	DD150	ID56	DD58	ID27	ID260	ID18	ID51	ID113	ID35	DD151	ID188	ID104	ID39	ID38	ID235	ID40	DD114	DD102	ID127	ID210	ID89	ID211	ID54	ID129	DD157	ID263	ID216	DD89	ID6	ID265	ID241	DD152	DD93	ID8	ID34	ID29	DD121	ID117	ID112	ID266	ID90	ID255	DD15	ID261	DD154	DD161	ITS3.DD143	DIET49	ITS3.ID214	DD17	ITS3.DD33	DIET37	DIET24	DIET35	DIET47	DIET43	DIET48	DIET41	DIET36	DIET15	DIET19	ID55	DD120	ID237	ID109	ITS3.DD43	ID264	ITS3.DD53	ITS3.ID207	ITS3.ID246	ID5	DD29	DD33	ITS3.ID124	ITS3.DD24	DIET42	ITS3.ID145	ITS3.DD27	ID220	DD118	DD12	ID50	ID59	ITS3.DD98	ITS3.DD7	ITS3.DD137	DD162	DD160	ITS3.DD123	DD13	DIET52	ITS3.DD17	ITS3.ID135	ITS3.DD30	DD27	ITS3.ID126	ITS3.DD155	ITS3.DD107	ITS3.ID129	ITS3.ID115	ITS3.DD38	ITS3.ID128	ID140	ITS3.DD79	ITS3.ID140	ITS3.DIET16	ITS3.DIET18	ITS3.DD96	ID100	ITS3.ID170	DD145	ID32	ID16	ID31	DD106	DD10	DD81	ID43	ID49	ID28	ID64	DD123	ID225	DD83	DD134	DD25	DD113	DD85	ID155	ID63	DD107	DD90	ID132	ID52	DD146	ID37	ID98	ID259	DD82	ID4	ITS3.DD146	DIET26	ITS3.DD31	ITS3.DD58	ITS3.DIET4	DIET27	ID60	DIET34	ITS3.DIET22	ITS3.DD34	ID86	ID254	ID61	ID256	ID33	ID95	ID83	DD136	DD116	ID106	ID153	DD110	DD18	DD2	DD133	DD65	DD59	DD80	ID131	ID103	ID134	ID85	DD28	DD137	DD169	DD3	ID36	ID238	ID156	DD7	ID25	ID57	DD111	DD140	ITS3.ID177	DD141	ITS3.DIET20	DD97	DD70	DD168	ID135	ITS3.DIET43	ITS3.DD99	ITS3.DD32	ID17	ITS3.DD87	ITS3.ID87	ITS3.DD10	ID230	ID9	DD8	DIET28	DD24	DD6	DD63	ITS3.DD65	DIET33	DIET20	DIET8	ID257	ITS3.DIET54	DD98	DD36	DD125	ITS3.DD86	DIET16	ITS3.DIET6	ITS3.DD4	DD71	DD128	DD112	ID231	DD119	DD53	DD132	DD108	DD23	ID136	DD64	DD86	DD84	ID53	DD22	ID258	DD72	ITS3.ID55	ITS3.DD67	DD164	DD79	DD96	DD144	DD153	DD87	DD67	DD43	DD34	DD104	ITS3.DD130	ID91	ITS3.DD149	ITS3.DD36	DIET7	ITS3.DD68	ITS3.DD45	ITS3.DIET8	DIET55	ITS3.ID119	ITS3.DIET31	ITS3.DD5	ITS3.DD75	DD135	ITS3.DD21	ITS3.ID191	ITS3.DD61	ITS3.DD129	ITS3.DD151	DD30	ITS3.DD48	ITS3.ID217	ID97	DIET56	DIET51	ITS3.ID97	DD148	ITS3.DD77	DIET9	ITS3.DD47	ID125	DD61	DD44	ITS3.ID83	ID124	DD4	DD115	ITS3.DD51	ITS3.DD140	ITS3.DD28	ITS3.ID92	ITS3.ID100	ITS3.DD13	ITS3.DD139	ITS3.ID85	ITS3.DD141	DD39	ITS3.DD59	DIET45	DIET32	DIET46	DIET30	DIET38	ITS3.ID43	ITS3.DIET56	DD32	ITS3.DD3	DD139	ITS3.ID95	DIET39	DD147	DD129	DD21	DIET6	ITS3.DD84	DD122	ITS3.DD20	ITS3.ID109	DIET21	DIET22	DD60	ITS3.ID221	DIET5	DD14	DIET50	ITS3.DD122	ITS3.DD125	ITS3.DD144	ITS3.ID201	ITS3.ID104	ITS3.DD70	ITS3.DD25	ITS3.ID117	DIET4	ITS3.DD64	ITS3.DD124	ITS3.ID256	ITS3.DIET25	DIET44	ITS3.DD85	ITS3.DD22	ITS3.DD132	ITS3.ID162	DIET3	ITS3.ID134	ITS3.ID113	ITS3.ID89	ITS3.DD42	ITS3.DD15	ITS3.DD112	ITS3.DD153	ITS3.DD121	ITS3.DD44	ITS3.DD90	ITS3.ID86	ITS3.DD23	ITS3.DIET34	ITS3.DD63	ITS3.DD89	DIET14	DIET53	DIET1	ITS3.ID199	DIET10	ITS3.ID209	ITS3.DD120	DIET13	ITS3.ID90	DIET2	DIET17	DIET18	ITS3.DD12	DIET54	ITS3.ID131	ITS3.DD92	ITS3.DD148	ITS3.ID132	DIET31	ITS3.DD108	ITS3.DD18	DIET29	ITS3.DD14	ITS3.DIET37	DIET40	ITS3.ID8	ITS3.ID110	ITS3.ID223	ITS3.ID106	ITS3.DD105	ITS3.ID220	ITS3.DD39	ITS3.DD80	ITS3.ID56	ITS3.ID127	ITS3.ID103	ITS3.ID99	ITS3.DD134	ITS3.ID231	DIET12	ITS3.DD60	ITS3.DD41	ITS3.ID136	DIET11	ITS3.DD113	ITS3.DD6	ITS3.ID138	ITS3.ID47
NR_024684.1_Eubacterium_nitritogenes_strain_JCM_6485_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_024694.1_Pullulanibacillus_naganoensis_strain_ATCC_53909_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	1	4	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_024685.1_Sphingomonas_oligophenolica_strain_S213_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_024718.1_Lactobacillus_acidipiscis_strain_FS60-1_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_029248.1_Tyzzerella_nexilis_strain_DSM_1787_16S_ribosomal_RNA_gene__complete_sequence	2	0	0	0	0	0	1	0	0	0	2	1	81	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	1	2	2	0	1	0	0	0	2	3	3	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0	0	1	0	9	0	27	42	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_025390.1_Parasporobacterium_paucivorans_strain_SYR1_16S_ribosomal_RNA_gene__partial_sequence	6	1	0	12	3	4	1	0	0	0	2	1	2	3	0	2	1	8	12	8	40	1	1	0	24	42	0	0	30	9	4	1	1	1	4	1	3	1	19	3	7	15	1	0	1	2	30	7	0	13	7	2	4	5	2	2	18	0	0	1	2	3	3	4	3	1	9	4	6	1	4	0	0	3	3	4	19	2	1	2	2	2	0	1	1	1	0	0	11	6	1	1	1	2	0	3	0	0	0	3	4	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	3	1	0	3	0	0	4	6	0	6	4	0	0	3	0	0	0	2	1	1	1	0	0	0	0	5	48	0	0	0	1	1	1	0	0	0	0	0	0	0	1	1	0	0	1	2	0	3	0	1	1	3	11	1	0	2	4	12	3	16	0	10	2	0	1	2	1	7	1	2	2	2	3	7	0	3	0	0	2	0	0	1	3	3	0	1	0	0	0	1	0	2	1	0	4	2	1	3	1	1	8	2	0	2	0	0	0	15	0	8	6	7	0	1	0	5	0	4	1	0	1	0	0	1	0	0	1	0	2	2	0	1	0	0	0	0	0	2	1	2	0	4	1	1	0	0	0	0	7	2	0	0	0	0	0	3	1	0	0	2	2	2	0	1	0	1	6	2	0	2	7	1	15	0	0	0	2	0	0	0	0	2	0	1	1	0	0	3	0	1	0	0	0	1	0	0	2	2	0	1	0	1	0	0	0	1	2	0	4	0	0	0	0	0	0	1	4	3	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_025127.1_Lachnobacterium_bovis_strain_LRC_5382_16S_ribosomal_RNA_gene__partial_sequence	1	0	0	2	5	113	0	0	0	0	0	0	2	0	3	0	0	0	12	56	105	0	74	0	13	24	0	3	130	38	0	0	19	1	0	1	1	0	7	0	1	53	4	2	1	6	13	0	0	17	7	0	12	5	5	0	1	0	5	1	0	4	0	6	0	0	8	13	4	7	0	0	1	7	0	12	0	15	0	24	12	0	1	4	66	0	0	0	10	6	1	36	0	0	0	0	2	7	18	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	17	12	9	0	0	0	0	0	0	9	3	0	0	0	0	0	0	0	0	0	22	8	0	0	0	2	135	0	2	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	9	2	4	0	0	24	1	10	2	5	0	3	2	61	0	6	27	1	0	2	5	6	2	4	3	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	9	1	11	0	5	9	0	2	3	0	0	0	6	2	0	14	0	8	13	20	0	3	2	3	102	12	13	0	0	0	16	0	13	0	11	2	14	53	0	0	0	0	0	0	0	3	16	4	0	0	1	11	0	0	0	0	5	0	0	0	0	0	0	0	0	0	18	0	10	32	1	6	2	4	33	18	0	0	30	0	54	0	0	0	1	0	0	3	12	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	11	0	0	0	0	0	0	35	0	0	0	13	1	0	0	0	2	49	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	4	0	13	0	0	3	7	2	0	0	2	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_024750.1_Coprococcus_catus_strain_VPI-C6-61_16S_ribosomal_RNA_gene__partial_sequence	8	0	0	70	1	0	0	1	0	0	1	12	42	2	33	20	4	2	15	18	17	0	0	0	20	31	0	40	14	6	5	111	0	27	28	16	0	41	2	24	0	12	11	0	31	30	17	1	67	12	9	19	0	23	26	0	60	1	4	0	11	21	13	4	46	0	50	13	14	40	0	1	0	29	0	16	0	46	0	18	16	42	0	1	1	1	0	0	4	14	74	0	43	25	0	11	140	0	15	31	36	1	0	0	9	0	0	0	0	0	0	0	0	0	0	0	56	2	0	7	0	0	0	0	0	1	1	0	0	0	0	0	0	12	6	5	76	63	0	0	0	39	26	0	11	0	1	0	0	14	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	27	16	2	25	15	1	28	17	23	13	4	0	15	18	21	30	5	41	0	0	5	40	0	4	3	81	2	18	29	0	0	0	1	1	0	0	0	2	0	0	1	36	55	1	20	0	0	8	51	2	13	0	0	0	14	0	0	0	0	6	22	4	8	3	1	3	23	36	8	41	0	0	10	0	19	0	5	3	49	29	0	0	0	104	0	0	0	12	55	10	0	0	0	3	0	0	0	0	0	1	9	0	0	0	0	2	0	0	9	0	0	28	0	0	23	0	73	8	0	4	0	0	27	0	0	0	0	1	11	7	8	5	4	9	9	28	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	6	0	0	17	0	0	0	4	0	0	0	13	2	6	0	0	0	4	0	0	0	0	0	1	0	0	1	7	0	0	0	0	0	0	0	0	8	0	12	0	0	6	0	4	0	0	7	0	0	0	0	5	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_024733.1_Coprobacillus_cateniformis_strain_JCM_10604_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	8	0	0	0	0	0	0	81	0	3	1	0	0	0	0	0	0	2	0	0	0	0	16	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	1	0	0	0	3	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	13	0	0	0	0	0	0	1	4	2	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	6	0	0	0	5	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_025025.1_Papillibacter_cinnamivorans_strain_CIN1_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	1	0	0	0	0	0	0	2	1	2	2	0	4	3	1	1	0	6	0	1	2	0	1	2	0	1	73	0	1	0	4	0	0	2	0	1	0	2	0	1	0	0	0	26	0	2	0	11	7	1	4	0	0	4	4	1	1	0	2	20	0	1	4	2	3	1	0	0	0	1	1	2	0	0	0	0	22	0	0	18	0	1	0	0	0	3	15	1	2	0	0	16	9	2	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	32	1	0	2	0	0	0	11	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	24	3	0	3	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	4	0	2	0	0	0	0	0	1	0	1	1	1	0	7	0	0	0	0	0	0	13	0	0	0	0	0	0	2	10	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	1	0	0	2	0	0	0	0	0	3	0	0	0	1	1	0	5	4	3	0	3	4	3	0	1	1	1	0	0	0	3	0	1	0	0	0	0	3	0	0	0	0	14	1	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	2	3	4	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	2	0	0	1	0	3	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_024842.1_Streptococcus_parasanguinis_strain_ATCC_15912_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	2	2	3	0	23	0	0	1	13	33	0	6	6	0	0	7	3	6	0	17	2	1	17	0	6	7	2	14	15	1	10	20	0	60	12	58	17	21	4	6	0	75	3	1	3	1	16	0	47	5	12	54	2	238	1	26	2	15	3	0	16	0	13	52	17	17	33	10	2	1	8	146	3	87	37	22	4	18	2	0	3	19	3	2	1	26	88	46	4	29	36	33	4	13	1	1	10	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	73	2	3	10	0	1	0	0	0	42	0	2	0	0	0	0	0	4	0	2	30	211	0	0	0	4	5	0	0	0	0	0	0	6	0	0	0	0	0	0	0	38	0	0	0	0	0	2	0	0	13	9	22	1	2	2	25	25	35	14	0	4	9	1	4	8	2	44	0	2	6	41	15	2	2	15	5	13	2	0	0	0	0	0	0	5	1	0	0	2	3	6	1	0	1	7	2	3	1	2	4	7	0	0	3	1	0	23	2	21	3	0	0	0	0	14	0	0	1	9	1	0	0	0	4	0	0	2	6	1	0	0	0	11	0	0	1	6	1	8	0	4	2	0	0	0	0	0	12	0	1	0	1	0	0	0	0	37	2	2	2	8	0	1	0	2	10	2	1	1	12	14	3	14	0	0	6	1	15	1	1	6	1	1	0	10	0	5	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	3	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
