#OTU ID	SRR521257	SRR521243	SRR521217	SRR521246	SRR521191	SRR521173	SRR521204	SRR521185	SRR521251	SRR521252	SRR521193	SRR521230	SRR521229	SRR521220	SRR521175	SRR521227	SRR521186	SRR521215	SRR521222	SRR521242	SRR521221	SRR521250	SRR521178	SRR521199	SRR521233	SRR521224	SRR521187	SRR518987	SRR515153	SRR521198	SRR521206	SRR521177	SRR521241	SRR521216	SRR521261	SRR521181	SRR521245	SRR521248	SRR521201	SRR521236	SRR521188	SRR521265	SRR521211	SRR521254	SRR521219	SRR521184	SRR521196	SRR521205	SRR521213	SRR521208	SRR521214	SRR521263	SRR521174	SRR521259	SRR521195	SRR521189	SRR521247	SRR521212	SRR521180	SRR521238	SRR521225	SRR521194	SRR521234	SRR521255	SRR521209	SRR521172	SRR521207	SRR521190	SRR521232	SRR521256	SRR521262	SRR521226	SRR521264	SRR521192	SRR521179	SRR521244	SRR521237	SRR521223	SRR521197	SRR521176	SRR521235	SRR521253	SRR521202	SRR521260	SRR521183	SRR521210	SRR521231	SRR521182	SRR521200	SRR521203	SRR521258	SRR521239	SRR521240	SRR521249	SRR521228
NR_113151.1_Alistipes_onderdonkii_strain_JCM_16771_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_118219.1_Alistipes_senegalensis_strain_JC50_16S_ribosomal_RNA_gene__partial_sequence	44	7	2	0	27	44	0	58	1	0	14	13	12	0	6	21	48	82	0	15	58	15	12	38	30	10	0	15	11	15	26	1	22	48	3	15	13	4	3	1	10	10	35	13	13	4	5	12	0	10	0	7	8	2	9	15	11	17	13	1	55	2	0	11	9	24	29	6	11	6	20	21	6	11	23	2	22	3	14	26	0	9	32	16	11	0	5	15	10	16	8	16	1	22	1
NR_116814.1_Lachnoanaerobaculum_umeaense_strain_CD3-_22_16S_ribosomal_RNA__partial_sequence	4	5	1	0	56	66	0	67	0	10	26	39	2	45	66	155	37	163	64	7	189	35	45	123	21	0	73	20	32	60	0	65	24	2	0	158	11	4	0	11	132	5	57	13	22	85	56	44	43	0	22	22	93	1	78	12	17	41	157	1	140	8	1	3	3	38	34	87	2	6	1	87	13	49	27	1	5	0	180	102	5	2	0	4	68	5	0	34	164	28	5	4	0	7	4
NR_113153.1_Alistipes_shahii_strain_JCM_16773_16S_ribosomal_RNA_gene__partial_sequence	1	0	0	0	1	1	0	2	0	0	0	1	1	0	0	2	1	1	0	0	2	0	0	1	2	1	0	1	0	0	0	0	1	1	1	2	0	0	0	2	0	0	1	3	0	0	1	0	0	0	0	0	0	0	0	2	0	0	1	0	3	1	0	0	0	1	1	0	1	0	0	0	1	0	2	0	0	0	3	1	0	0	3	0	0	0	1	2	1	2	1	3	0	2	0
NR_114346.1_Spongiimonas_flava_strain_J36A-7_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
NR_113227.1_Xylanibacter_oryzae_strain_JCM_13648_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	1	0	0	2	1	0	0	0	0	0	0	1	2	0	0	4	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
NR_113207.1_Bacteroides_stercorirosoris_strain_JCM_17103_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_113157.1_Ruminiclostridium_thermocellum_strain_JCM_9322_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_113189.1_Gordonibacter_pamelaeae_strain_JCM_16334_16S_ribosomal_RNA_gene__partial_sequence	0	1	0	2	1	0	1	0	3	14	0	4	0	0	0	0	0	0	0	2	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	5	2	0	1	0	0	0	5	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	1	1	0	0	4	2	0	0	0	0	7	2	0	3	0	0	1	0	0	0	0	3	0	1	0	0	0	1	0	1	0	1	1	0	0	0
NR_113359.1_{Clostridium}_aminovalericum_strain_JCM_1421_16S_ribosomal_RNA_gene__partial_sequence	1	0	0	1	8	9	0	4	0	1	3	9	0	37	1	6	11	48	17	3	13	3	1	2	2	0	14	0	1	1	0	2	1	0	0	34	2	0	0	0	4	2	1	0	8	17	1	5	11	0	14	0	0	0	3	10	0	9	38	0	34	1	0	0	0	2	8	5	1	1	0	10	0	6	5	0	0	0	3	2	12	0	0	0	6	0	0	2	2	11	1	1	0	4	1
NR_113270.1_Blautia_producta_strain_JCM_1471_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_113272.1_Slackia_piriformis_strain_JCM_16070_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
NR_114338.1_Parvimonas_micra_strain_JCM_12970_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
NR_113925.1_Lactococcus_lactis_subsp._cremoris_strain_NBRC_100676_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	2	0	0	1	1	0	0	2	1	0	0	4	0	1	1	0	2	1	0	2	0	0	0	0	4	0	1	0	5	2	0	3	1	3	0	2	1	1	0	0	0	0	0	3	0	2	1	0	1	0	1	0	0	0	0	4	4	0	0	1	1	0	5	0	2	0	0	1	1	0	0	0	3	2	0	0	0	0	1	0	1	0	2	4	0	1	0
NR_113638.1_Lactobacillus_acidophilus_strain_NBRC_13951_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_113408.1_{Clostridium}_propionicum_strain_JCM_1430_16S_ribosomal_RNA_gene__partial_sequence	0	1	0	0	1	0	0	0	0	0	3	1	0	5	2	6	0	10	2	0	13	3	0	6	0	0	2	1	4	0	0	1	0	0	0	5	1	0	0	1	2	1	13	0	1	8	2	5	5	0	3	0	1	0	1	6	0	1	5	0	27	2	0	0	0	1	6	1	0	0	0	3	0	11	0	0	0	0	4	3	0	0	0	0	1	0	0	1	1	2	0	0	0	0	0
NR_113360.1_{Clostridium}_cellobioparum_strain_JCM_1422_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_113391.1_Moraxella_osloensis_strain_ATCC_19976_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_113596.1_Citrobacter_freundii_strain_NBRC_12681_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
NR_114326.1_Fusicatenibacter_saccharivorans_strain_HT03-11_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_114337.1_Propionimicrobium_lymphophilum_strain_JCM_5829_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_114807.1_Marvinbryantia_formatexigens_strain_I-52_16S_ribosomal_RNA_gene__complete_sequence	5	1	0	3	23	20	0	18	0	19	14	12	0	16	19	21	11	19	8	2	31	13	9	5	8	0	16	12	9	16	0	14	4	2	0	33	7	0	3	6	32	1	13	4	15	7	25	6	14	1	10	3	21	0	9	29	1	13	33	1	21	6	0	4	1	18	20	15	0	0	1	30	5	9	9	1	2	0	38	11	3	1	0	0	21	1	0	9	37	4	1	2	0	9	2
NR_114789.1_{Clostridium}_leptum_strain_DSM_753_16S_ribosomal_RNA_gene__complete_sequence	0	1	0	0	0	0	0	1	0	0	0	0	0	2	0	0	1	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	4	2	0	0	2	3	0	0	0	0	0	0	0	0	0	0	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	2	0
NR_114370.1_Desulfotomaculum_intricatum_strain_SR45_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	2	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NR_114392.1_{Clostridium}_oroticum_strain_JCM_1429_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0
NR_114560.1_Methylophilus_leisingeri_strain_DM11_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_114408.1_Thermomonospora_chromogena_strain_JCM_6244_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_114402.1_Asaccharobacter_celatus_strain_JCM_14811_16S_ribosomal_RNA_gene__partial_sequence	3	0	1	0	0	0	4	0	5	7	0	6	0	0	0	1	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	2	2	0	0	9	0	1	1	0	0	0	5	0	0	0	0	0	1	1	0	0	1	0	0	2	0	0	1	0	0	2	2	1	0	1	0	2	6	0	0	2	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	2	0	3	0
NR_116720.1_Nautilia_nitratireducens_strain_EPR-MB1_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
NR_115259.1_{Eubacterium}_yurii_subsp._margaretiae_strain_ATCC_43715_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_115465.1_Cloacibacillus_evryensis_strain_158_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_115340.1_Saccharofermentans_acetigenes_strain_P6_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_116701.1_Bacillus_tianmuensis_strain_B5_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_115505.1_Peptoniphilus_lacrimalis_strain_GIFU_7667_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_116035.1_Mariprofundus_ferrooxydans_strain_PV-1_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_115868.1_Enterorhabdus_caecimuris_strain_B7_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_115507.1_Blautia_producta_strain_GIFU_7707_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_116295.1_Slackia_equolifaciens_strain_DZE_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
NR_116747.1_Ruminococcus_faecis_strain_Eg2_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_117165.1_{Clostridium}_hungatei_strain_DSM_14427_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
NR_117071.1_Lactobacillus_intestinalis_strain_TH4_16S_ribosomal_RNA_gene__partial_sequence	29	0	8	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	3	0	0	0	0	1	0	0	2	3	0	0	2	6	0	0	1	1	29	0	0	1	0	0	0	0	2	0	1	3	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	7	0	1	0	0	12	0	0	0	1	0	0	4	4	0	0	1	0	0	0	1	0	0	4	0
NR_117068.1_Lactobacillus_hamsteri_strain_JCM_6256_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_116863.1_Anaerostipes_butyraticus_strain_35-7_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_116856.1_Halanaerocella_petrolearia_strain_S200_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_116826.1_Cellulosibacter_alkalithermophilus_strain_A6_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_117792.1_Stomatobaculum_longum_strain_ACC2_16S_ribosomal_RNA_gene__partial_sequence	1	12	0	7	163	175	4	124	4	101	86	91	8	34	175	184	103	110	15	24	133	56	68	104	29	0	27	41	35	84	0	54	8	6	0	35	18	0	1	18	108	8	82	11	9	21	101	108	22	3	14	38	46	2	153	88	8	12	176	0	62	16	1	14	2	70	77	182	8	10	3	183	39	24	56	0	2	3	90	213	18	6	0	9	40	0	0	87	76	19	4	6	5	12	1
NR_117574.1_Lactobacillus_johnsonii_strain_CIP_103620_16S_ribosomal_RNA_gene__partial_sequence	7	0	9	1	0	0	1	0	20	0	0	6	0	0	0	0	0	0	0	5	0	1	1	1	41	0	0	0	0	0	0	0	13	2	0	0	0	1	1	3	0	23	0	15	0	0	0	0	1	1	0	2	0	1	0	0	13	0	0	0	0	0	1	0	0	1	0	0	79	3	3	0	33	0	0	5	8	1	0	1	7	2	2	0	0	0	2	0	0	0	1	4	1	9	0
NR_117491.1_Jeotgalicoccus_aerolatus_strain_MPA-33_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_117374.1_Parvibacter_caecicola_strain_NR06_16S_ribosomal_RNA_gene__partial_sequence	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
NR_117265.1_Comamonas_zonglianii_strain_BF-3_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_117758.1_Roseburia_intestinalis_strain_DSM_14610_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	9	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	8	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1
NR_117905.1_Acetatifactor_muris_strain_CT-m2_16S_ribosomal_RNA_gene__partial_sequence	2	4	0	0	14	30	0	46	0	0	22	20	0	0	40	35	7	24	0	7	36	22	43	32	5	0	0	25	13	25	0	36	0	0	0	51	0	0	0	5	32	4	30	2	0	31	41	62	1	1	0	5	11	0	34	14	0	1	48	0	13	16	1	1	1	19	53	54	1	0	0	63	0	5	11	0	1	0	35	30	2	2	1	0	21	0	0	38	17	0	0	0	1	4	0
NR_118156.1_Oscillibacter_ruminantium_strain_GH1_16S_ribosomal_RNA_gene__partial_sequence	0	1	0	5	14	11	0	2	0	2	18	5	0	53	13	7	4	5	46	3	5	4	3	22	0	0	2	4	2	6	0	10	1	1	0	4	1	1	0	0	14	0	17	0	17	0	6	6	55	1	14	0	5	0	26	4	0	9	6	1	14	6	0	0	0	8	11	2	0	0	0	13	0	3	6	0	0	0	5	17	11	0	1	0	11	0	1	25	8	7	0	0	0	1	0
NR_118001.1_Sandaracinus_amylolyticus_strain_NOSO_4_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_118673.1_{Eubacterium}_hallii_strain_ATCC_27751_16S_ribosomal_RNA_gene__partial_sequence	0	6	0	0	7	6	0	0	0	0	1	2	0	0	1	2	1	1	0	1	2	11	1	0	2	0	1	0	0	0	1	1	2	0	0	0	1	0	0	1	6	0	1	0	1	1	1	5	1	0	1	1	0	0	1	4	0	4	2	0	1	1	0	2	1	0	5	0	0	0	0	22	1	0	1	0	1	0	17	2	0	0	0	0	1	0	0	2	14	2	0	2	0	0	0
