#OTU ID	SRR521257	SRR521243	SRR521217	SRR521246	SRR521191	SRR521173	SRR521204	SRR521185	SRR521251	SRR521252	SRR521193	SRR521230	SRR521229	SRR521220	SRR521175	SRR521227	SRR521186	SRR521215	SRR521222	SRR521242	SRR521221	SRR521250	SRR521178	SRR521199	SRR521233	SRR521224	SRR521187	SRR518987	SRR515153	SRR521198	SRR521206	SRR521177	SRR521241	SRR521216	SRR521261	SRR521181	SRR521245	SRR521248	SRR521201	SRR521236	SRR521188	SRR521265	SRR521211	SRR521254	SRR521219	SRR521184	SRR521196	SRR521205	SRR521213	SRR521208	SRR521214	SRR521263	SRR521174	SRR521259	SRR521195	SRR521189	SRR521247	SRR521212	SRR521180	SRR521238	SRR521225	SRR521194	SRR521234	SRR521255	SRR521209	SRR521172	SRR521207	SRR521190	SRR521232	SRR521256	SRR521262	SRR521226	SRR521264	SRR521192	SRR521179	SRR521244	SRR521237	SRR521223	SRR521197	SRR521176	SRR521235	SRR521253	SRR521202	SRR521260	SRR521183	SRR521210	SRR521231	SRR521182	SRR521200	SRR521203	SRR521258	SRR521239	SRR521240	SRR521249	SRR521228
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium butyricum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Hathewaya	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium formicaceticum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium puniceum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Paramaledivibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Hungatella;s__Hungatella hathewayi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Oxobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales Family XIII. Incertae Sedis;g__Ihubacter;s__Ihubacter massiliensis	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	2	1	0	0	0	0	3	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	6	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales Family XIII. Incertae Sedis;g__Ihubacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium	0	6	0	0	0	1	0	0	0	0	1	2	0	0	1	2	1	9	0	0	11	12	0	0	1	0	0	0	1	0	1	0	2	0	0	0	1	0	0	0	4	1	6	1	0	1	0	4	0	0	0	0	1	0	2	4	0	5	1	0	3	0	0	0	0	0	5	0	0	0	0	21	0	0	1	0	1	0	14	0	0	0	0	0	1	0	0	0	12	2	0	2	0	1	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__[Eubacterium] eligens;t__[Eubacterium] eligens ATCC 27750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__[Eubacterium] eligens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	11	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium pyruvativorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	50	31	0	41	335	269	3	217	21	335	89	195	18	261	155	299	183	214	175	67	210	159	102	110	128	3	145	47	96	169	7	119	55	18	0	553	145	12	15	76	311	15	121	80	311	133	171	332	555	10	213	131	154	9	185	164	53	334	388	1	172	37	8	94	7	99	322	256	12	76	15	344	129	131	113	3	18	4	228	130	237	27	6	9	175	23	6	122	190	313	18	14	2	62	2
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Intestinibacillus	0	1	0	0	19	2	0	12	0	0	3	9	2	9	2	25	2	8	13	3	7	2	4	5	1	1	15	1	3	20	0	5	0	0	0	21	4	0	0	0	1	0	4	1	5	3	4	5	2	1	8	0	0	0	0	11	0	5	9	0	7	3	1	1	0	4	18	4	0	0	0	13	0	1	2	1	0	0	0	2	10	1	0	0	0	4	0	1	0	7	1	1	0	2	1
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Intestinibacillus;s__Intestinibacillus massiliensis	2	1	0	0	3	5	0	2	1	0	0	1	0	4	0	6	0	1	8	0	0	1	2	2	0	0	7	0	0	2	0	0	0	0	0	1	2	0	0	0	1	0	0	0	4	1	1	3	0	0	0	1	0	0	1	3	0	3	5	0	0	3	0	0	0	0	1	1	0	1	0	2	0	1	2	0	0	0	0	0	1	1	0	0	0	7	0	1	1	4	0	0	1	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor muris	2	3	0	0	7	20	0	44	0	0	13	11	0	0	30	19	6	23	0	7	36	7	33	22	5	0	0	17	4	23	0	29	0	0	0	47	0	0	0	2	12	4	29	2	0	31	30	36	1	1	0	4	6	0	23	13	0	1	48	0	13	7	0	1	0	19	30	49	0	0	0	32	0	5	0	0	0	0	26	17	1	2	1	0	11	0	0	31	8	0	0	0	1	4	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Acetatifactor	0	1	0	0	7	10	0	2	0	0	9	9	0	0	10	15	1	1	0	0	0	13	10	9	0	0	0	7	7	2	0	7	0	0	0	4	0	0	0	3	20	0	1	0	0	0	11	26	0	0	0	1	5	0	10	1	0	0	0	0	0	9	1	0	1	0	23	5	1	0	0	29	0	0	11	0	1	0	9	10	1	0	0	0	10	0	0	7	9	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes hadrus	1	1	0	0	40	31	0	82	0	0	14	12	0	0	33	23	21	157	0	7	68	4	0	2	4	0	1	68	39	1	0	2	0	4	0	13	0	0	1	0	1	0	41	1	0	19	3	11	3	0	0	0	0	1	27	207	0	0	13	0	108	41	0	0	4	32	12	6	0	0	2	31	1	1	21	0	0	0	4	4	0	0	1	0	2	0	0	1	3	2	0	0	0	2	2
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Anaerostipes	2	0	0	0	5	3	0	2	0	2	17	5	0	0	7	3	1	6	0	2	17	1	0	3	3	0	4	16	46	0	0	3	0	2	0	35	0	0	0	1	2	1	7	1	0	1	0	3	0	0	0	0	2	0	3	14	0	1	14	0	4	44	0	2	2	23	0	0	0	0	0	2	0	0	1	0	0	0	4	3	0	0	0	0	1	1	0	5	2	3	0	0	0	4	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Anaerocolumna	1	0	0	0	3	1	0	0	0	0	1	3	0	18	0	2	1	5	2	0	3	1	1	0	0	0	3	0	0	0	0	2	0	0	0	12	1	0	0	0	0	1	0	0	3	3	0	0	1	0	5	0	0	0	0	1	0	3	8	0	4	1	0	0	0	0	3	1	0	0	0	4	0	0	1	0	0	0	0	0	3	0	0	0	4	0	0	1	1	1	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Anaerocolumna;s__Anaerocolumna aminovalerica	0	0	0	1	5	8	0	4	0	1	2	6	0	19	1	4	10	43	15	3	10	2	0	2	2	0	11	0	1	1	0	0	1	0	0	22	1	0	0	0	4	1	1	0	5	12	1	5	10	0	9	0	0	0	3	9	0	6	30	0	30	0	0	0	0	2	5	4	1	1	0	6	0	6	4	0	0	0	3	2	9	0	0	0	2	0	0	1	1	10	1	1	0	4	1
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes caccae	1	0	0	0	4	0	0	0	0	0	0	4	0	1	1	3	0	1	0	0	1	1	1	0	1	0	1	0	0	0	0	3	2	0	0	4	1	0	0	0	0	0	1	1	0	0	0	3	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	4	4	0	1	0	0	5	0	1	0	0	0	3	2	0	0	0	0	1	0	0	0	0	4	2	0	0	1	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes butyraticus	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__[Ruminococcus] gnavus	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia producta;t__Blautia producta ATCC 27340 = DSM 2950	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	2	0	3	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia producta	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Oscillospiraceae;g__Oscillibacter;s__Oscillibacter valericigenes	0	2	0	1	30	34	0	25	0	8	19	8	2	159	33	46	16	34	53	0	38	32	38	11	4	1	63	8	11	38	0	40	0	0	0	94	6	0	0	1	42	2	29	0	45	16	28	28	104	1	91	3	20	0	12	23	0	37	38	0	42	21	2	6	0	17	58	48	1	2	0	58	3	33	15	0	1	0	22	8	2	1	1	0	33	0	0	14	36	33	1	0	0	2	1
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoanaerobaculum	4	4	1	0	13	27	0	32	0	9	6	22	1	14	38	62	3	106	12	3	78	24	44	61	8	0	23	13	22	45	0	59	2	2	0	128	1	4	0	8	101	2	33	8	4	69	49	19	6	0	8	18	48	0	33	4	2	1	125	1	94	7	0	0	0	22	17	72	1	0	1	34	6	42	13	1	3	0	57	79	4	1	0	4	59	1	0	22	145	3	5	1	0	2	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Herbinix	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	5	0	1	1	1	0	1	0	0	6	0	0	0	11	0	0	0	0	0	1	5	0	0	0	1	0	5	0	0	0	0	0	2	0	1	0	4	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Faecalicatena	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Catonella;s__Catonella morbi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Cellulosilyticum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Cuneatibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea;s__Dorea longicatena	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea;s__Dorea formicigenerans	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Frisingicoccus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Herbinix;s__Herbinix hemicellulosilytica	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Stomatobaculum;s__Stomatobaculum longum	1	1	0	4	49	36	4	75	1	79	75	24	5	6	144	47	33	13	5	15	62	29	56	89	15	0	2	34	21	56	0	33	5	6	0	16	11	0	1	4	3	4	34	6	7	5	75	1	2	3	1	14	2	2	140	42	3	4	15	0	3	12	0	6	2	54	2	112	5	7	3	50	14	8	44	0	0	3	67	183	6	0	0	8	19	0	0	74	4	7	4	1	2	7	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoanaerobaculum;s__Lachnoanaerobaculum umeaense	0	1	0	0	37	37	0	34	0	1	20	17	1	31	26	91	33	55	52	4	108	11	1	60	12	0	50	4	9	13	0	5	22	0	0	25	10	0	0	3	28	3	24	2	17	12	4	24	32	0	14	4	42	0	43	6	14	39	30	0	45	1	1	3	3	13	17	8	1	5	0	53	7	2	13	0	2	0	118	21	1	1	0	0	9	3	0	9	19	20	0	3	0	5	4
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Marvinbryantia	2	0	0	1	14	11	0	9	0	2	3	6	0	4	4	8	2	7	3	1	7	4	3	2	2	0	8	11	4	5	0	4	3	0	0	8	1	0	0	0	12	0	4	1	6	0	8	2	3	0	3	1	9	0	2	7	0	7	10	1	4	1	0	2	1	10	11	6	0	0	0	15	4	3	5	1	1	0	15	3	2	0	0	0	8	0	0	4	19	2	1	1	0	1	1
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium	0	0	0	2	19	1	0	15	0	3	1	1	0	2	20	3	3	3	0	2	0	2	0	12	5	0	1	1	0	0	0	0	0	0	0	2	0	0	1	0	0	2	0	3	0	1	0	0	3	0	0	0	0	0	14	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	1	1	0	9	1	0	0	0	34	2	0	0	0	0	0	0	11	0	0	1	0	0	2	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__Lachnoclostridium pacaense	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] fimetarium	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] lavalense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Moryella;s__Moryella indoligenes	0	3	0	0	2	0	0	0	0	2	0	2	0	3	3	1	1	2	0	0	0	1	2	1	1	0	2	1	0	0	0	1	0	0	0	3	3	0	0	3	3	0	1	0	3	0	1	3	1	1	2	1	2	0	1	3	1	2	0	0	4	1	0	2	0	5	1	6	0	1	0	5	2	3	1	0	0	0	6	3	0	1	0	0	3	0	0	4	2	2	0	0	0	1	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Marvinbryantia;s__Marvinbryantia formatexigens	3	1	0	2	7	5	0	9	0	17	8	3	0	11	14	9	7	5	5	1	15	3	6	3	5	0	8	1	2	11	0	10	0	1	0	23	6	0	3	1	9	0	7	3	9	6	17	4	11	1	7	2	8	0	7	21	0	6	15	0	4	5	0	2	0	3	5	9	0	0	0	14	0	5	4	0	1	0	16	7	1	1	0	0	8	1	0	5	11	2	0	1	0	3	0
