#OTU ID	EM086.441698	EM082.441607	EM068.441712	EM065.441667	EM059.T3.441604	EMC08.441752	EM079.441724	EM040.441709	EM044.441601	EM124.441697	EM094.T3.441588	EM062.441720	EM134.441735	EM090.T3.441662	EM039.441743	EM106.441745	EM150.441648	EM083.T3.441744	EM071.441747	EMC04.441704	EM095.T3.441590	EM034.441676	EM064.441592	EM091.441686	EM057.441605	EM145.441690	EM063.441621	EM109.441669	EM032.441683	EM061.441673	EM047.T3.441645	EM059.441715	EM056.441606	EM078.441658	EMC01.441661	EM090.441664	EM088.441638	EM070.441682	EM077.441646	EM133.441663	EM055.441603	EM156.441613	EM108.441694	EM049.441600	EM072.T3.441632	EM130.441701	EM165.441597	EM049.T3.441671	EM031.441732	EM168.441668	EM167.441702	EMC07.441636	EM146.441718	EM081.441618	EM093.441602	EM122.441699	EM152.441730	EM140.441608	EM063.T3.441695	EM052.441625	EM047.441722	EM101.441623	EM076.441622	EM102.441633	EM141.441684	EM086.T3.441746	EM054.T3.441749	EMC06.441610	EM137.441680	EM118.441693	EM056.T3.441716	EM100.441714	EMC09.441635	EM093.T3.441670	EM174.441652	EM155.441678	EM074.441596	EM103.441691	EM043.441739	EM138.441753	EM066.T3.441647	EM151.441595	EM178.441705	EM169.441653	EM144.441736	EM147.441617	EM073.T3.441721	EM036.441587	EM050.441672	EM111.441634	EM042.441674	EM136.441650	EM080.441727	EM100.T3.441627	EM110.441723	EM084.441599	EM055.T3.441626	EM065.T3.441614	EM054.441707	EM098.441733	EM159.441719	EM125.441659	EM163.441642	EM162.441728	EM089.T3.441624	EM038.441649	EM075.441644	EM179.441612	EM182.441681	EM071.T3.441734	EM066.441656	EM067.441615	EM126.441679	EM060.T3.441729	EM094.441640	EM046.441741	EM092.441616	EM173.441754	EM057.T3.441589	EM112.441630	EM113.441619	EM131.441591	EM058.441637	EM072.441643	EM077.T3.441639	EM129.441689	EM114.441710	EM089.441742	EM033.441685	EM096.441706	EM148.441631	EM222.441725	EM142.441711	EM116.441657	EM117.441609	EM149.441655	EM132.441696	EM160.441703	EMC03.441713	EM053.441738	EM098.T3.441740	EM115.441641	EM158.441731	EM166.441748	EM170.441651	EM209.441665	EMC02.441750	EM087.441726	EM107.441620	EMC05.441628	EM053.T3.441688	EM105.441629	EM085.441675	EM073.441594	EM180.441692	EM099.441708	EM069.441700	EM123.441687	EM139.441611	EM082.T3.441751	EM183.441654	EM083.441666	EM035.441593	EM037.441737	EM095.441717	EM135.441660	EM060.441677
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Coprobacillus	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Dielma;s__Dielma fastidiosa	2	0	1	0	0	0	0	0	0	0	1	0	0	7	2	0	42	6	0	0	0	0	0	0	0	0	6	0	0	6	0	0	2	1	0	8	1	0	0	0	0	4	1	0	1	0	17	4	0	1	0	3	0	15	1	0	33	1	50	0	0	0	15	17	0	0	0	0	0	0	5	0	0	0	0	0	0	0	3	0	1	2	5	4	7	0	0	1	0	0	0	2	0	0	8	0	0	0	1	1	4	0	0	2	0	13	0	0	26	0	0	0	0	0	9	0	0	10	0	0	3	11	1	5	0	0	7	0	6	0	0	2	82	35	0	0	0	2	0	0	2	0	0	6	1	3	1	0	0	1	0	0	1	0	2	0	0	0	0	0	3	2	0	9	0	0	1
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Dielma	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Erysipelatoclostridium;s__[Clostridium] innocuum	11	1	98	0	44	0	1	1	0	90	0	4	1	8	2	0	10	5	1	0	1	1	0	2	0	23	6	0	0	11	58	3	1	7	0	33	2	4	7	48	2	68	0	0	0	4	39	1	13	23	42	9	0	4	1	1498	5	8	4	0	3	1	7	9	0	1	1	1	0	16	1	0	1	0	408	54	17	0	7	3	0	1	55	11	18	25	8	4	173	22	0	6	65	0	7	4	0	0	1	47	126	2	67	34	0	7	3	0	29	2	0	0	13	0	0	0	0	4	0	81	0	1	0	0	3	0	61	1	1	4	3	16	117	63	4	2	41	11	0	8	18	23	8	15	42	199	0	0	1	0	20	11	2	2	69	3	6	382	1	15	13	15	7	0	2	17	0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Erysipelatoclostridium;s__Erysipelatoclostridium ramosum	0	0	1	3	21	0	0	0	0	48	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	6	0	33	1	8	56	0	0	0	0	14	0	0	3	7	0	1	1	2	0	0	1	0	1	0	5	0	0	0	0	52	5	9	18	38	3	3	6	22	0	0	0	0	0	0	0	0	0	0	51	7	1	0	3	0	0	3	11	2	0	2	0	0	0	5	0	0	0	0	1	0	0	0	0	0	19	0	1	2	0	0	0	0	1	0	0	0	14	0	0	0	0	0	7	24	0	3	0	0	0	2	3	0	0	0	3	0	15	4	1	0	33	0	0	1	3	4	5	7	19	12	0	0	0	0	0	20	0	5	10	0	9	82	1	4	2	0	0	0	0	0	2
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Erysipelatoclostridium;s__[Clostridium] cocleatum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Erysipelatoclostridium;s__[Clostridium] saccharogumia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2	0	0	0	5	0	0	0	0	0	0	0	0	1	10	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	5	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	7	0	0	0	1
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Erysipelatoclostridium;s__[Clostridium] spiroforme	0	0	0	5	0	0	0	0	0	0	0	0	0	3	0	0	1	10	0	3	0	0	0	16	0	0	29	0	0	0	52	0	0	0	0	1	0	4	0	0	0	2	0	0	0	0	0	0	104	0	0	7	0	5	0	86	10	0	57	0	0	0	1	9	0	0	0	1	0	26	0	0	11	0	8	13	0	0	3	2	0	0	0	0	0	0	0	15	18	0	0	0	0	0	0	0	0	6	0	0	0	0	0	3	0	0	7	0	0	0	0	0	9	1	0	0	0	0	0	0	9	10	0	0	0	0	0	0	0	6	0	3	0	1	0	0	0	3	0	0	0	1	0	0	2	11	2	1	0	0	0	0	0	0	0	2	0	0	1	0	0	6	1	4	0	0	0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalitalea;s__Faecalitalea cylindroides	1	0	6	1	0	0	5	0	0	2	0	9	0	0	0	1	0	0	0	2	0	0	3	0	16	1	6	0	7	0	0	1	4	0	0	0	1	0	0	3	1	1	0	3	0	0	0	4	0	3	0	0	0	0	7	0	0	0	50	10	0	15	0	68	0	3	0	0	0	0	2	1	0	6	0	0	0	28	7	0	1	46	0	18	0	0	0	0	1	0	0	0	0	3	0	0	2	0	0	0	2	0	0	0	0	17	0	0	0	0	1	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	6	0	8	45	1	0	49	0	0	0	1	0	0	0	0	0	0	431	0	1	0	0	0	93	0	0	1	0	0	0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalicoccus;s__Faecalicoccus pleomorphus	0	0	8	0	0	0	0	0	5	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	9	0	0	0	0	0	0	0	2	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalicoccus	10	0	0	1	0	10	30	0	0	3	0	0	0	0	0	1	0	0	15	0	28	0	0	12	0	0	6	0	43	0	0	0	1	0	9	0	0	0	9	0	1	10	1	0	22	0	0	0	0	4	0	1	5	10	1	0	1	0	10	0	0	1	0	0	0	6	5	6	0	3	0	2	1	0	0	3	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	7	9	0	1	0	0	2	0	3	0	2	1	0	0	8	0	13	0	1	0	1	0	0	1	0	0	0	0	0	0	0	74	4	1	0	0	0	0	0	5	18	0	0	25	1	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	12	0	0	0	5	3	0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalitalea	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	2	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Longibaculum;s__Longibaculum muris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	1	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania;s__Holdemania massiliensis;t__Holdemania massiliensis AP2	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	4	0	3	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	3	0	0	0	0	1	0	0	1	0	0	0	0	1	0	17	0	0	0	0	0	1	0	0	0	8	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	8	0	8	2	1	0	4	0	0	1	0	0	5	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	18	0	0	0	0	0	0	0	7	0	0	9	0	1	0	1	0	1	0	2	1	0	0	0	4	1	0	7	1	0	0	0	0	0	0	5	0	0	0	5	0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania;s__Holdemania massiliensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania;s__Holdemania filiformis	0	0	0	6	13	1	0	0	1	6	5	5	0	7	1	0	14	6	0	4	0	10	9	4	10	14	2	0	0	5	41	0	0	0	0	9	3	8	1	6	6	10	0	1	3	3	2	8	0	4	0	5	1	22	9	0	0	14	8	0	0	0	9	5	0	0	1	0	0	0	0	1	10	2	0	0	4	0	13	1	0	1	4	1	0	0	0	3	0	0	3	2	0	3	3	0	0	1	0	10	2	0	3	2	3	4	7	1	0	1	0	0	25	0	2	1	0	10	30	0	4	16	1	22	0	0	2	0	25	18	0	0	0	0	1	2	0	1	1	19	12	1	2	0	2	8	2	1	1	2	20	1	1	10	13	2	0	0	0	8	3	8	4	3	0	0	0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania	0	0	0	0	3	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	2	0	3	0	1	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Longibaculum	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Longicatena;s__Longicatena caecimuris	0	0	0	3	492	0	0	0	0	22	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	2	0	0	0	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0	37	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	3	0	0	0	0	431	0	0	0	0	1	0	142	44	49	0	0	0	0	19	0	0	16	250	0	0	0	0	0	0	71	6	0	4	3	0	0	0	0	1715	0	0	0	76	0	0	0	0	13	0	0	0	30	0	15	3	0	0	0	0	47	0	3	0	0	80	0	0	0	0	0	115	0	136	40	4	0	0	0	0	0	0	0	0	0	2	89	17	21	4	0	12	0	0	0	0	12	0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium;s__Phascolarctobacterium faecium	41	0	8	0	0	17	0	0	5	0	21	0	0	40	0	0	0	0	0	106	0	0	26	0	0	42	0	22	20	0	160	32	0	0	2	247	31	0	0	24	0	0	0	5	19	0	0	73	91	3	0	0	0	0	6	0	0	0	0	0	33	0	47	0	0	35	44	0	0	0	0	2	24	5	0	0	0	37	0	0	0	8	0	0	0	0	41	0	0	20	0	30	7	1	117	0	0	0	38	0	0	0	8	0	0	10	0	0	3	0	0	1	0	12	39	0	0	0	0	0	0	230	43	67	0	34	9	0	80	72	53	0	26	0	0	0	0	0	0	36	0	10	0	2	0	53	2	11	0	6	4	0	0	48	8	0	0	0	0	0	0	0	131	6	0	8	0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus;s__Acidaminococcus intestini	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	1	1	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Massiliomicrobiota;s__Massiliomicrobiota timonensis	0	2	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	3	0	0	1	0	0	17	0	0	0	0	1	0	43	0	0	1	0	2	0	4	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	18	0	0	3	0	6	0	3	0	0	0	0	0	5	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	36	0	0	0	2	0	12	1	0	5	0	0	0	0	0	0	0	4	0	1	0	1	4	0	0	0	0	0	2	51	0	1	25	0	1	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	0	0	1	23	1
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Massiliomicrobiota	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Turicibacter	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	3	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Solobacterium;s__Solobacterium moorei	0	0	27	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Solobacterium	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Traorella;s__Traorella massiliensis	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	1	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Traorella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Turicibacter;s__Turicibacter sanguinis	7	1	5	2	0	0	0	0	23	4	0	9	1	0	8	2	3	2	0	0	2	1	0	33	0	7	2	0	0	0	0	0	1	7	9	0	0	2	14	0	0	2	0	0	2	0	2	0	13	0	0	7	4	0	0	0	0	0	34	0	0	0	0	5	0	9	0	0	0	12	0	0	1	0	0	0	20	0	0	0	0	0	20	1	6	0	0	0	0	0	0	1	0	15	1	0	8	5	0	0	0	4	0	2	0	0	8	0	0	0	0	0	0	0	0	1	7	0	21	0	32	0	0	1	0	0	1	1	0	0	0	3	0	2	0	7	0	0	21	0	0	1	4	0	0	0	0	0	0	0	0	16	0	0	0	0	1	0	5	0	1	11	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus;s__Acidaminococcus fermentans;t__Acidaminococcus fermentans DSM 20731	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus;s__Acidaminococcus fermentans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
