#OTU ID	035-1	039-1	040-1	011-1	038-1	023-1	047-1	057-1	030-1	055-1	024-1	052-1	046-1	026-1	029-1	033-1	050-1	043-1	034-1	041-1	021-1	037-1	051-1	014-1	007-1	028-1	044-1	027-1
NR_116205.1_Streptococcus_gordonii_strain_ATCC_10558_16S_ribosomal_RNA_gene__partial_sequence	8	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
NR_115887.1_Anaerococcus_murdochii_strain_WAL_17230_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_115885.1_Peptoniphilus_gorbachii_strain_WAL_10418_16S_ribosomal_RNA_gene__partial_sequence	0	0	1	13	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_115882.1_Providencia_heimbachae_strain_NCTC_12003_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
NR_115978.1_Bifidobacterium_coryneforme_strain_CCUG_34986_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
NR_116746.1_Bifidobacterium_stercoris_strain_Eg1_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	1	0	1	1	0	0	11	0	0	8	0	0	0	0	0	0	0	1	0	0	0	0	0
NR_116341.1_Pectobacterium_carotovorum_strain_ATCC_15713_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0
NR_116340.1_Brenneria_alni_strain_pvfi20_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_116295.1_Slackia_equolifaciens_strain_DZE_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	2	0	10	0	1	0	0	0	0	0
NR_116285.1_Lactobacillus_sanfranciscensis_strain_LMG_16002_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_116238.1_Lactobacillus_brevis_strain_ATCC_14869_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
NR_116463.1_Slackia_isoflavoniconvertens_strain_HE8_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	3	9	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_116411.1_Lactobacillus_kimchicus_strain_DCY51_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
NR_116603.1_Obesumbacterium_proteus_strain_NCIMB_8771_16S_ribosomal_RNA_gene__partial_sequence	0	2	0	0	1	0	0	3	0	0	0	0	0	0	0	4	0	0	0	0	0	2	0	22	0	0	0	0
NR_117138.2_Anaerostipes_hadrus_strain_DSM_3319_16S_ribosomal_RNA__partial_sequence	1	0	4	0	0	0	4	41	107	0	0	0	0	0	29	23	0	0	0	12	0	36	12	0	0	0	0	0
NR_116939.1_Olsenella_profusa_strain_CCUG_45371_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	14	0	28	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	11	0
NR_116868.1_Desulfosporosinus_acidiphilus_strain_SJ4_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	4	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_116936.1_Olsenella_umbonata_strain_lac31_16S_ribosomal_RNA_gene__partial_sequence	0	0	7	0	67	14	2	0	10	0	0	1	0	0	59	0	0	0	15	0	0	0	70	0	0	0	1	0
NR_117043.1_Enterococcus_rivorum_strain_S299_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_117128.1_{Clostridium}_oroticum_strain_DSM_1287_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
NR_117068.1_Lactobacillus_hamsteri_strain_JCM_6256_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
NR_117387.1_Bacteroides_faecis_strain_MAJ27_16S_ribosomal_RNA_gene__partial_sequence	0	8	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0
NR_117139.2_Anaerostipes_hadrus_strain_DSM_3319_16S_ribosomal_RNA__partial_sequence	3	0	0	1	0	1	0	0	0	3	2	12	1	0	0	0	0	0	0	0	0	0	15	0	0	2	3	0
NR_117140.1_{Eubacterium}_fissicatena_strain_DSM_3598_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	22	0	0	0	0	0	0	0
NR_117373.1_Bacteroides_sartorii_strain_A-C2-0_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0
NR_117299.1_Kocuria_salsicia_strain_104_16S_ribosomal_RNA_gene__partial_sequence	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_117348.1_Undibacterium_oligocarboniphilum_strain_EM_1_16S_ribosomal_RNA_gene__partial_sequence	0	0	2	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
NR_117374.1_Parvibacter_caecicola_strain_NR06_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_117556.1_Peptoniphilus_coxii_strain_RMA_16757_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_117509.1_Leucobacter_chromiiresistens_strain_JG_31_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_117719.1_Streptococcus_dentisani_strain_7747_16S_ribosomal_RNA_gene__partial_sequence	1	0	3	32	14	1	0	0	0	0	0	0	4	3	1	0	2	0	0	0	0	0	7	40	2	11	3	3
NR_117685.1_Klebsiella_pneumoniae_strain_DSM_30104_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
NR_117750.1_Citrobacter_braakii_strain_DSM_17596_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
NR_118673.1_{Eubacterium}_hallii_strain_ATCC_27751_16S_ribosomal_RNA_gene__partial_sequence	1	0	13	0	33	24	22	65	27	20	38	822	38	2	21	5	0	64	1	4	2	14	43	97	0	9	163	0
NR_118667.1_Lachnospira_pectinoschiza_strain_150-1_16S_ribosomal_RNA_gene__partial_sequence	0	2	1	0	0	0	1	14	6	22	0	28	0	1	1	0	0	0	0	44	0	0	0	0	0	0	1	0
NR_117867.1_Blautia_stercoris_strain_GAM6-1_16S_ribosomal_RNA_gene__partial_sequence	102	14	172	0	33	75	110	63	17	15	702	54	32	42	12	26	0	16	264	174	62	48	53	239	0	12	10	4
NR_117792.1_Stomatobaculum_longum_strain_ACC2_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	3	0
NR_117778.1_Sutterella_wadsworthensis_strain_WAL_9799_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0
NR_118128.1_{Clostridium}_clostridioforme_strain_ATCC_25537_16S_ribosomal_RNA_gene__partial_sequence	0	9	6	0	0	3	3	0	0	20	6	13	2	0	1	22	0	5	8	30	2	16	3	16	0	8	0	23
NR_118105.1_Citrobacter_koseri_strain_LMG_5519_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
NR_118086.1_Lachnoanaerobaculum_orale_strain_N1_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	2	0	0	0	0	1
NR_117987.1_Lactobacillus_paracasei_strain_ATCC_25302_16S_ribosomal_RNA_gene__partial_sequence	0	15	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	8	0	0	39	0	0	6
NR_118643.1_Eisenbergiella_tayi_strain_B086562_16S_ribosomal_RNA_gene__partial_sequence	1	0	6	32	0	10	9	1	1	0	3	0	0	1	11	3	0	2	2	4	35	12	5	73	0	1	13	11
NR_118323.1_Anaerococcus_obesiensis_strain_ph10_16S_ribosomal_RNA__partial_sequence	0	1	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_118320.1_Streptococcus_anginosus_subsp._whileyi_strain_CCUG_39159_16S_ribosomal_RNA__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	4	0	0	0	1	0
NR_118319.1_Streptococcus_constellatus_subsp._viborgensis_strain_SK1359_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_118219.1_Alistipes_senegalensis_strain_JC50_16S_ribosomal_RNA_gene__partial_sequence	2	0	1	0	0	0	2	15	5	21	0	0	2	0	0	28	0	1	0	10	2	8	0	0	0	0	0	1
NR_118316.1_Coprobacter_fastidiosus_strain_NSB1_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	4	1	4	0	0	0	0	0	3	0	2	0	6	0	0	0	0	0	0	0	0
NR_118554.1_Intestinimonas_butyriciproducens_strain_SRB-521-5-I_16S_ribosomal_RNA_gene__partial_sequence	0	2	0	0	0	0	2	0	0	33	0	0	2	0	0	1	0	0	0	2	1	0	1	0	0	0	1	0
NR_118335.1_Klebsiella_michiganensis_strain_W14_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	504	0	0	39	0	0	0	0	0	0	0	0	0	0	0
NR_118588.1_Citrobacter_koseri_strain_CIP_82.87_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_118558.1_Lactobacillus_delbrueckii_subsp._bulgaricus_strain_ATCC_11842_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0
NR_118589.1_Bifidobacterium_stercoris_strain_Eg1_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	1	0	0	0	7	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1	0
NR_118670.1_Eubacterium_ventriosum_strain_ATCC_27560_16S_ribosomal_RNA_gene__partial_sequence	13	4	0	0	6	1	74	28	6	13	14	8	11	3	0	15	0	3	4	102	12	8	54	87	0	6	4	0
NR_118674.1_Eubacterium_ramulus_strain_ATCC_29099_16S_ribosomal_RNA_gene__partial_sequence	120	3	1	0	25	10	14	4	1	0	0	17	7	0	12	4	0	2	32	0	0	10	37	0	0	0	4	0
NR_118675.1_{Eubacterium}_siraeum_strain_ATCC_29066_16S_ribosomal_RNA_gene__partial_sequence	0	0	50	0	0	0	3	0	3	1	0	0	0	0	58	0	0	0	0	0	0	0	10	0	0	0	0	0
NR_125464.1_Anaerobacterium_chartisolvens_strain_T-1-35_16S_ribosomal_RNA_gene__partial_sequence	3	34	91	0	133	38	4	34	3	18	96	0	11	5	7	63	0	110	77	22	0	50	32	33	0	93	3	14
NR_118692.1_{Ruminococcus}_obeum_strain_ATCC_29174_16S_ribosomal_RNA_gene__complete_sequence	887	0	218	0	860	43	37	211	174	14	399	0	33	21	265	83	0	322	319	268	38	306	104	433	0	219	71	261
NR_118690.1_{Ruminococcus}_gnavus_strain_ATCC_29149_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
NR_119285.1_{Clostridium}_scindens_strain_DSM_5676_16S_ribosomal_RNA_gene__partial_sequence	1	89	2	0	0	0	9	1	3	1	0	3	0	6	0	42	0	1	0	14	22	4	0	1	14	8	51	114
NR_118730.1_{Clostridium}_symbiosum_strain_ATCC_14940_16S_ribosomal_RNA_gene__partial_sequence	1	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	6	0	0	0	15	0	0	0	12
NR_118781.1_{Eubacterium}_nodatum_strain_ATCC_33099_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
NR_118779.1_Eubacterium_brachy_strain_ATCC_33089_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	10	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
NR_119284.1_{Clostridium}_thermosuccinogenes_strain_DSM_5807_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_119032.1_Clostridium_paraputrificum_strain_DSM_2630_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_119030.1_{Clostridium}_spiroforme_strain_DSM_1552_16S_ribosomal_RNA_gene__complete_sequence	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	3	0	1	0	0
NR_121696.1_Adlercreutzia_equolifaciens_strain_DSM_19450_16S_ribosomal_RNA_gene__complete_sequence	0	13	0	0	62	5	2	35	0	39	36	0	10	7	10	41	0	12	13	4	4	0	74	0	0	41	0	0
NR_121686.1_{Bacteroides}_pectinophilus_strain_N3_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
NR_119287.1_Syntrophococcus_sucromutans_strain_DSM_3224_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_121773.1_Barnesiella_viscericola_16S_ribosomal_RNA__complete_sequence	0	0	0	0	0	0	2	28	3	10	0	0	18	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0
NR_121719.1_Corynebacterium_casei_strain_LMG_S-19264_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_134091.1_Mobilitalea_sibirica_strain_P3M-3_16S_ribosomal_RNA__partial_sequence	1	4	5	0	5	1	0	6	0	2	17	0	0	1	8	3	0	6	8	0	0	0	1	0	0	0	0	0
NR_133762.1_Hungatella_effluvii_strain_UB-B.2_16S_ribosomal_RNA__partial_sequence	0	0	0	0	0	1	0	0	0	28	0	1	0	0	0	1	0	0	0	4	0	4	0	0	2	1	0	0
NR_125571.1_Oribacterium_asaccharolyticum_strain_ACB7_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
NR_125595.1_Senegalimassilia_anaerobia_strain_JC110_16S_ribosomal_RNA_gene__partial_sequence	0	0	122	0	57	113	41	197	85	49	0	322	7	0	471	0	0	0	68	26	0	146	975	0	0	0	0	0
NR_125573.1_Anaerococcus_pacaensis_strain_9403502_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_125589.1_Alistipes_timonensis_strain_JC136_16S_ribosomal_RNA_gene__partial_sequence	0	0	28	0	0	0	0	3	24	0	0	1	0	0	0	0	0	44	0	0	0	182	0	0	0	0	0	0
NR_125575.1_Lactobacillus_brantae_strain_SL1108_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
NR_125592.1_Peptoniphilus_senegalensis_strain_JC140_16S_ribosomal_RNA_gene__partial_sequence	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_133038.1_Fenollaria_massiliensis_strain_9401234_16S_ribosomal_RNA__partial_sequence	0	0	1	0	0	0	3	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
NR_126170.1_{Clostridium}_caenicola_strain_EBR596_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
NR_125606.1_Enorma_massiliensis_strain_phI_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NR_125605.1_Peptoniphilus_grossensis_strain_ph5_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	6	0	0	0	0	0	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_125607.1_Peptoniphilus_obesi_strain_ph1_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_125628.1_Holdemania_massiliensis_strain_AP2_16S_ribosomal_RNA_gene__partial_sequence	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_133036.1_Anaerococcus_provenciensis_strain_9402080_16S_ribosomal_RNA__partial_sequence	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_126195.1_Butyricimonas_paravirosa_strain_214-4_16S_ribosomal_RNA_gene__partial_sequence	0	12	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NR_126194.1_Butyricimonas_faecihominis_strain_180-3_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	8	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
NR_133025.1_Alistipes_obesi_strain_ph8_16S_ribosomal_RNA__partial_sequence	4	20	2	0	0	0	1	45	47	46	0	0	4	0	0	0	0	4	4	0	1	48	12	12	0	0	0	0
NR_126249.1_Lactobacillus_mellis_strain_Hon2N_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
NR_133028.1_Clostridium_dakarense_strain_FF1_16S_ribosomal_RNA__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_133037.1_Casaltella_massiliensis_strain_9400853_16S_ribosomal_RNA__partial_sequence	0	0	0	9	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
NR_133039.1_Levyella_massiliensis_strain_9403326_16S_ribosomal_RNA__partial_sequence	0	0	0	14	0	0	1	0	0	0	2	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_133982.1_Bifidobacterium_faecale_strain_CU3-7_16S_ribosomal_RNA__partial_sequence	203	0	0	0	0	1499	0	92	0	0	0	1434	0	0	988	0	0	95	0	124	0	72	0	0	0	0	85	0
NR_133768.1_Lactobacillus_rodentium_strain_MYMRS_TLU1_16S_ribosomal_RNA__partial_sequence	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173	0	0	0
NR_134063.1_Klebsiella_quasipneumoniae_subsp._similipneumoniae_strain_07A044_16S_ribosomal_RNA__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NR_134066.1_Lactobacillus_gorillae_strain_KZ01_16S_ribosomal_RNA__partial_sequence	2	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NR_144735.1_Bariatricus_massiliensis_strain_AT12_16S_ribosomal_RNA__partial_sequence	7	9	6	0	2	1	3	3	2	0	0	0	0	0	0	7	0	3	6	10	2	0	3	0	0	0	1	0
NR_144731.1_Eisenbergiella_massiliensis_strain_AT11_16S_ribosomal_RNA__partial_sequence	15	0	257	1	15	205	10	80	85	121	87	2	30	2	51	38	0	150	51	102	18	118	187	340	0	1	12	11
NR_137408.1_Terrisporobacter_petrolearius_strain_LAM0A37_16S_ribosomal_RNA__partial_sequence	0	3	1	3	0	1	0	10	0	0	3	11	0	1	0	2	0	0	0	0	0	0	30	0	0	0	1	0
NR_134772.1_Murimonas_intestini_strain_SRB-530-5-H_16S_ribosomal_RNA__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
NR_134817.1_Streptococcus_cameli_strain_CCMM_B834_16S_ribosomal_RNA__partial_sequence	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_134785.1_Parabacteroides_faecis_strain_157_16S_ribosomal_RNA__partial_sequence	0	0	0	1	0	0	2	3	0	113	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1
NR_137395.1_Bifidobacterium_avesanii_strain_TRE_C_16S_ribosomal_RNA__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_144722.1_Drancourtella_massiliensis_strain_GD1_16S_ribosomal_RNA__partial_sequence	65	18	0	1	2	2	2	0	0	305	7	4	0	0	2	1	0	3	3	70	7	54	0	35	106	9	0	94
NR_144608.1_Cuneatibacter_caecimuris_strain_BARN-424-CC-10_16S_ribosomal_RNA__partial_sequence	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
NR_144607.1_Blautia_caecimuris_strain_SJ18_16S_ribosomal_RNA__partial_sequence	0	0	0	36	1	0	0	0	0	6	0	41	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	230
NR_144605.1_Acutalibacter_muris_strain_KB18_16S_ribosomal_RNA__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0	1	0	0	0	0
NR_144579.1_Collinsella_massiliensis_strain_GD3_16S_ribosomal_RNA__partial_sequence	0	0	0	0	5	3	0	0	0	0	0	0	0	0	0	0	0	1	29	0	0	0	0	0	0	0	0	0
NR_144612.1_Frisingicoccus_caecimuris_strain_PG-426-CC-1_16S_ribosomal_RNA__partial_sequence	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	14	0	18	0	0	0	30	0	0
NR_144697.1_Clostridium_jeddahense_strain_JCD_16S_ribosomal_RNA__partial_sequence	0	10	0	0	1	1	10	51	9	95	0	0	4	2	3	7	0	4	1	104	6	22	3	13	6	1	9	0
NR_144617.1_Muricomes_intestini_strain_2PG-424-CC-1_16S_ribosomal_RNA__partial_sequence	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	4
NR_144615.1_Longibaculum_muris_strain_MT10-315-CC-1.2-2_16S_ribosomal_RNA__partial_sequence	0	0	2	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	1	0	0
NR_144696.1_Clostridium_saudiense_strain_JCC_16S_ribosomal_RNA__partial_sequence	1	0	0	28	7	3	0	0	18	0	43	6	0	1	0	10	44	0	0	0	0	0	1	0	0	0	15	1
NR_144706.1_Alistipes_ihumii_strain_AP11_16S_ribosomal_RNA__partial_sequence	0	8	0	0	0	0	0	0	2	24	0	4	0	0	0	0	0	4	5	280	0	0	1	0	0	0	0	3
NR_144707.1_Enorma_timonensis_strain_GD5_16S_ribosomal_RNA__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_144727.1_Anaeromassilibacillus_senegalensis_strain_mt9_16S_ribosomal_RNA__partial_sequence	11	11	3	0	2	3	2	22	12	111	1	14	15	0	11	2	46	36	1	48	19	6	2	104	6	9	38	6
NR_144725.1_Gabonia_massiliensis_strain_GM3_16S_ribosomal_RNA__partial_sequence	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0
NR_144730.1_Anaerococcus_rubiinfantis_strain_mt16_16S_ribosomal_RNA__partial_sequence	0	0	0	1	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_144738.1_Massiliomicrobiota_timonensis_strain_SN16_16S_ribosomal_RNA__partial_sequence	0	13	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	0	0
NR_144737.1_Emergencia_timonensis_strain_SN18_16S_ribosomal_RNA__partial_sequence	49	5	0	0	0	19	2	11	4	7	0	0	4	0	1	1	0	9	0	2	1	12	4	3	0	0	0	2
NR_144736.1_Neglecta_timonensis_strain_SN17_16S_ribosomal_RNA__partial_sequence	3	5	66	0	12	4	7	30	8	15	19	21	40	59	16	10	150	55	7	14	4	8	7	6	0	1	11	4
NR_147378.1_Negativibacillus_massiliensis_strain_Marseille-P3213_16S_ribosomal_RNA__partial_sequence	0	1	3	0	17	7	2	4	4	41	3	0	6	2	1	0	0	22	2	14	14	4	8	57	0	0	7	41
NR_144749.1_Ihubacter_massiliensis_strain_Marseille-P2843_16S_ribosomal_RNA__partial_sequence	2	9	4	0	5	22	17	104	2	64	0	7	9	0	25	6	0	31	7	42	23	10	10	173	0	13	68	15
NR_144748.1_Phocea_massiliensis_strain_Marseille-P2769_16S_ribosomal_RNA__partial_sequence	1	2	0	0	1	8	1	5	6	49	0	1	0	0	1	2	0	1	4	2	17	6	7	1	0	0	3	2
NR_144745.1_Culturomica_massiliensis_strain_Marseille-P2698_16S_ribosomal_RNA__partial_sequence	0	0	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_144744.1_Bacteroides_mediterraneensis_strain_Marseille-P2644_16S_ribosomal_RNA__partial_sequence	0	109	0	0	0	38	0	0	27	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
NR_144742.1_Christensenella_massiliensis_strain_Marseille-P2438_16S_ribosomal_RNA__partial_sequence	0	1	0	0	1	3	7	0	5	16	5	0	8	0	13	13	0	0	1	8	0	4	11	0	5	0	2	9
